author_name,affiliation,city,country,publication_date,title,latitude,longitude,cluster
Hysenaj M.,University Luigj Gurakuqi of Shkodër,Unknown,Albania,2015-12-16,Spatio-Textual technology: The future of web search,41.328203,19.8219052,0
Matsuoka Y.,Kyushu Institute of Technology,Kitakyushu,Japan,2015-12-01,Current status and future perspectives of kinetic modeling for the cell metabolism with incorporation of the metabolic regulation mechanism,33.8829996,130.8749015,3
Tick J.,Obuda University,Budapest,Hungary,2015-12-11,Aspects of software system development with respect to IT outsourcing,47.4978789,19.0402383,0
Liu Q.,Wuhan University,Wuhan,China,2015-12-01,A prediction model for uniaxial compressive strength of deteriorated rocks due to freeze-thaw,30.5951051,114.2999353,3
Doronin M.S.,Lobachevsky State University of Nizhni Novgorod,Nizhny Novgorod,Russian Federation,2015-12-01,"Analysis, modification and development of the state-of-the-art two-photon laser microscope in view of the features of its use in neuroscience",56.27692915,43.92129807149434,0
Zeng X.,University of Chinese Academy of Sciences,Beijing,China,2015-12-29,JMSS-1: A new Martian soil simulant Planetary science,40.190632,116.412144,3
Gu T.,Beihang University,Beijing,China,2015-12-24,Extracting interdependent requirements and resolving conflicted requirements of safety and security for industrial control systems,40.190632,116.412144,3
Jeong E.J.,Hanyang University,Seoul,South Korea,2015-12-21,The spacer arm length in cell-penetrating peptides influences chitosan/siRNA nanoparticle delivery for pulmonary inflammation treatment,37.5666791,126.9782914,3
Rai D.C.,Indian Institute of Technology Kanpur,Kanpur,India,2015-12-10,Performance of residential buildings during the M 7.8 Gorkha (Nepal) earthquake of 25 April 2015,26.4609135,80.3217588,7
Silverman T.J.,National Renewable Energy Laboratory,Golden,United States,2015-12-14,Thermal and electrical effects of partial shade in monolithic thin-film photovoltaic modules,39.7546349,-105.22058,2
Stefano N.,Universidade Federal de Santa Catarina,Florianopolis,Brazil,2015-12-01,COPRAS (Complex Proportional Assessment): State of the art research and its applications,-27.5973002,-48.5496098,4
Stampfel G.,"Research Institute of Molecular Pathology, Vienna",Vienna,Austria,2015-12-03,Transcriptional regulators form diverse groups with context-dependent regulatory functions,48.2083537,16.3725042,0
Chaldogeridis A.,Aristotle University of Thessaloniki,Thessaloniki,Greece,2015-12-16,Cognitive training supported by information and communication technologies,40.6403167,22.9352716,0
Gómez G.P.P.,Universidad EAFIT,Medellin,Colombia,2015-12-02,Technological tools to learn calculus,6.269732449999999,-75.60255965090315,11
Augustine R.,National Institute for Plant Genome Research India,New Delhi,India,2015-12-10,Biofortification of oilseed Brassica juncea with the anti-cancer compound glucoraphanin by suppressing GSL-ALK gene family,28.64308585,77.21926705734865,7
Gensterblum Y.,Stanford University,Stanford,United States,2015-12-01,Gas transport and storage capacity in shale gas reservoirs - A review. Part A: Transport processes,37.427467,-122.1702445,2
Enisherlova K.L.,Federal State Unitary Enterprise,Severodvinsk,Russian Federation,2015-12-01,Influence of the silicon layer’s properties on the capacitance parameters of MIS/SOS structures,64.563385,39.823769,0
Whalley R.,British University in Dubai,Dubai,United Arab Emirates,2015-12-01,Gas pipeline modelling and control,25.2653471,55.2924914,0
Kwon J.,"Jeonbuk National University, School of Medicine",Jeonju,South Korea,2015-12-01,The Alginate Layer for Improving Doxorubicin Release and Radiolabeling Stability of Chitosan Hydrogels,35.8237631,127.1472805,3
Hussein M.,Université de Toulouse,Toulouse,France,2015-12-24,Frugal topologies for saving energy in IP networks,43.6044622,1.4442469,0
Karukonda T.,UConn Health,Farmington,United States,2015-12-28,Injectable hydrogels for intervertebral tissue regeneration,44.6402434,-93.1435497,2
Al-Shalabi E.W.,The University of Texas at Austin,Austin,United States,2015-12-01,Geochemical interpretation of low-salinity-water injection in carbonate oil reservoirs,30.2711286,-97.7436995,2
Aleem W.,Universiti Teknologi PETRONAS,Seri Iskandar,Malaysia,2015-12-17,A Model for the Estimation of Surface Tension of Pure Hydrocarbon Liquids,4.3612524,100.9508728,5
Ross M.,College of Engineering,West Lafayette,United States,2015-12-02,Stories of Black women in engineering industry - Why they leave,40.4258686,-86.9080655,2
Schenke-Layland K.,Fraunhofer Institute for Interfacial Engineering and Biotechnology IGB,Stuttgart,Germany,2015-12-01,Prospects for regenerative medicine approaches in women's health,48.7784485,9.1800132,0
Wang S.,Handan University,Handan,China,2015-12-01,Research into a wireless smart parking system,36.6107711,114.4857072,3
Pang H.,China University of Petroleum-Beijing,Beijing,China,2015-12-01,"Factors controlling hydrocarbon reservoir formation and distribution and prediction of favourable areas in the Jurassic Toutunhe Formation in the Fudong slope, Junggar Basin, China",40.190632,116.412144,3
Shimojo A.,Universidade Estadual de Campinas,Campinas,Brazil,2015-12-18,Sterilization of auto-crosslinked hyaluronic acid scaffolds structured in microparticles and sponges,-22.9056391,-47.059564,4
Nor M.A.M.,Universiti Teknologi PETRONAS,Seri Iskandar,Malaysia,2015-12-22,Numerical analysis of cocurrent conical and cylindrical axial cyclone separators,4.3612524,100.9508728,5
Blagojević M.R.,University of Kragujevac,Kragujevac,Serbia,2015-12-28,Numerical modeling of the edentulous mandible with different mucosa thickness and resiliency using multiblock method,44.0130251,20.91925,0
Bao J.,Ningbo University,Ningbo,China,2015-12-01,A modified control method for congested traffic in car-following model,29.8622194,121.6203873,3
Yousefi J.,Ferdowsi University of Mashhad,Mashhad,Iran,2015-12-24,Masking wrong-successor Control Flow Errors employing data redundancy,36.2974945,59.6059232,0
Antoniou P.E.,School of Medicine,Thessaloniki,Greece,2015-12-22,Design of novel teaching episodes in medical education using emerging experiential digital assets; technology enabled medical education beyond the Gimmicky,40.6403167,22.9352716,0
Torrence M.,"University of South Florida, Tampa",Tampa,United States,2015-12-01,"Services and resources to engineers: A case study of outreach and marketing, assessment, and future directions in a research library",27.9477595,-82.458444,2
Kenttälä V.,University of Jyväskylä,Jyvaskyla,Finland,2015-12-02,Usability challenges in digital learning solutions,62.2417066,25.7495727,0
Rowland C.E.,U.S. Naval Research Laboratory,"Washington, D.C.",United States,2015-12-01,Intracellular FRET-based probes: A review,38.8950368,-77.0365427,2
Faiz M.M.U.,University of Hafr Al-Batin,Hafar al Batin,Saudi Arabia,2015-12-02,Assessment of a cooperative training course using faculty course assessment report in an ABET accredited engineering technology program,28.4328084,45.9627527,0
Lin Z.,Tsinghua University,Beijing,China,2015-12-01,Aggregating tags for column-free protein purification,40.190632,116.412144,3
Sakai Y.,Graduate School of Biomedical Sciences,Nagasaki,Japan,2015-12-01,Rapid production of engineered human primary hepatocyte/fibroblast sheets,33.1154683,129.7874339,3
Bashir S.,Universiti Malaya,Kuala Lumpur,Malaysia,2015-12-01,"N-succinyl chitosan preparation, characterization, properties and biomedical applications: A state of the art review",3.1516964,101.6942371,5
Puttonen K.,Itä-Suomen yliopisto,Kuopio,Finland,2015-12-08,Generation of functional neuromuscular junctions from human pluripotent stem cell lines,62.8924601,27.6781839,0
Sax L.J.,"University of California, Los Angeles",Los Angeles,United States,2015-12-01,“But I’m Not Good at Math”: The Changing Salience of Mathematical Self-Concept in Shaping Women’s and Men’s STEM Aspirations,34.0536909,-118.242766,2
Chiu P.H.P.,City University of Hong Kong,Hong Kong,Hong Kong,2015-12-02,A pedagogical model for introducing 3D printing technology in a freshman level course based on a classic instructional design theory,22.2793278,114.1628131,3
Zhu B.,Nanjing University,Nanjing,China,2015-12-01,Passive Metasurface for Reflectionless and Arbitary Control of Electromagnetic Wave Transmission,32.0438284,118.7788631,3
Molina E.R.,George R. Brown School of Engineering,Houston,United States,2015-12-10,Immunomodulatory properties of stem cells and bioactive molecules for tissue engineering,29.7589382,-95.3676974,2
Zhou Q.,Lanzhou University,Lanzhou,China,2015-12-08,The Design and Implementation of Embedded Online Laboratory,36.474436,103.733224,9
Zavyalova D.,Siberian State University of Telecommunications and Informatics Science,Novosibirsk,Russian Federation,2015-12-21,Comparison of system capacity of 4G cellular networks for different scheduling algorithms,54.96781445,82.95159894278376,13
White E.M.,Yale University,New Haven,United States,2015-12-01,A solenoid design for assessing determinants of parallel β-sheet registration,41.3082138,-72.9250518,2
Younger J.,University of Glasgow,Glasgow,United Kingdom,2015-12-01,"Greater Jakarta, the world’s second largest conurbation - Part 1",55.861155,-4.2501687,0
Yi X.J.,Beijing Institute of Technology,Beijing,China,2015-12-24,Reliability analysis of hydraulic steering system with DICLFL considering shutdown correlation based on GO methodology,40.190632,116.412144,3
Kim M.J.,Pusan National University,Busan,South Korea,2015-12-01,Stimulated myogenic differentiation of C2C12 murine myoblasts by using graphene oxide,35.1799528,129.0752365,3
Araldi R.,Laboratório Nacional de Biorrenováveis,Campinas,Brazil,2015-12-01,Performance of herbicides in sugarcane straw,-22.9056391,-47.059564,4
Molina A.,Tecnológico de Monterrey,Monterrey,Mexico,2015-12-10,(University) technology parks toolkit: Knowledge transfer and innovation - The Tecnológico de Monterrey experience,25.6802019,-100.315258,2
Xing C.,Beijing University of Chemical Technology,Beijing,China,2015-12-01,A fault diagnosis method of reciprocating compressor based on sensitive feature evaluation and artificial neural network,40.190632,116.412144,3
Sezdi M.,İstanbul University-Cerrahpaşa Cerrahpaşa Faculty of Medicine,Istanbul,Turkey,2015-12-30,The nonconformities of the consumables in sterilization processes and corrective-preventive activities,41.0766019,29.052495,0
López-Ruiz A.,Universidad de Granada,Granada,Spain,2015-12-01,A simple approximation for wave refraction - Application to the assessment of the nearshore wave directionality,37.1734995,-3.5995337,0
Könitzer J.,Boehringer Ingelheim International GmbH,Ingelheim am Rhein,Germany,2015-12-01,Reformatting rituximab into human IgG2 and IgG4 isotypes dramatically improves apoptosis induction in vitro,49.9752749,8.0547274,0
Liu L.,University of Connecticut,Storrs,United States,2015-12-01,Applications of the Hilbert-Huang transform for microtremor data analysis enhancement,41.80564555,-72.25413294148728,2
Barus A.,Del Institute of Technology,Unknown,Indonesia,2015-12-10,White box testing tool prototype development,-7.5781334,110.93710861567568,19
Zhang Y.,Northeast Electric Power University,Jilin,China,2015-12-01,Axial compression experimental study of composite walls based on steel plate elastic buckling theory,43.5825834,126.12661770729828,3
Ismail M.,Universiti Malaya,Kuala Lumpur,Malaysia,2015-12-22,Statistical analysis of imperfection effect on cylindrical buckling response,3.1516964,101.6942371,5
Riley S.,United States Geological Survey,Reston,United States,2015-12-01,Factors associated with the deposition of Cladophora on Lake Michigan beaches in 2012,38.95321195,-77.35018103387603,2
Tam V.,Western Sydney University,Penrith,Australia,2015-12-15,Long-term deformation behaviour of recycled aggregate concrete,-33.7511954,150.6941711,1
Igba J.,Vestas Wind Systems A/S,Aarhus,Denmark,2015-12-18,A framework for optimising product performance through feedback and reuse of in-service experience,56.1496278,10.2134046,0
Wu J.,Shandong Jianzhu University,Jinan,China,2015-12-10,Parametric modeling and shape optimization of four typical Schwedler spherical reticulated shells,36.6519754,117.1138479,3
Benedikt J.,ILF Consulting Engineers,Innsbruck,Austria,2015-12-01,Current state of design and construction for the St. Kanzian tunnel chain / Aktueller Planungs- und Ausführungsstand der Tunnelkette St. Kanzian,47.2654296,11.3927685,0
Etzerodt T.,Aarhus Universitet,Aarhus,Denmark,2015-12-02,"2,4-Dihydroxy-7-methoxy-2H-1,4-benzoxazin-3(4H)-one (DIMBOA) inhibits trichothecene production by Fusarium graminearum through suppression of Tri6 expression",56.1496278,10.2134046,0
Li L.,Zhengzhou University of Aeronautics,Zhengzhou,China,2015-12-01,Nonlinear bending of the block spherical reticulated shells with damage under the transverse load,34.7533392,113.6599983,3
O'Loughlin C.,Technological University of the Shannon: Midlands Midwest (TUS),Limerick,Ireland,2015-12-02,Collaboration in the development of a Precision Engineering programme at Limerick Institute of Technology in response to a call from industry,52.661252,-8.6301239,0
Bartelle B.B.,MIT School of Engineering,Cambridge,United States,2015-12-01,Engineering an effective Mn-binding MRI reporter protein by subcellular targeting,42.3656347,-71.1040018,2
Schulman L.J.,California Institute of Technology,Pasadena,United States,2015-12-01,Allocation of divisible goods under lexicographic preferences,34.1476507,-118.144155,2
Görgens A.,Universitätsklinikum Essen,Essen,Germany,2015-12-01,From Basic Biology to Engineering and Clinical Translation of Stem Cells: Meeting Report on the 8th International Meeting of the Stem Cell Network North Rhine Westphalia,51.4582235,7.0158171,0
Fu X.,State Key Laboratory of Marine Geology,Shanghai,China,2015-12-01,"Detrital zircon provenance of upper mingyuefeng formation in west slope of Lishui-Jiaojiang Sag, the East China Sea",31.2312707,121.4700152,3
Bottoms S.A.I.,Oregon State University,Corvallis,United States,2015-12-01,Learning to Teach Elementary Science Through Iterative Cycles of Enactment in Culturally and Linguistically Diverse Contexts,44.5645659,-123.2620435,2
Villarreal M.C.,College of Engineering,Atlanta,United States,2015-12-01,Improving Procedure Start Times and Decreasing Delays in Interventional Radiology: A Department's Quality Improvement Initiative,33.7489924,-84.3902644,2
Keshishzadeh S.,Amirkabir University of Technology,Tehran,Iran,2015-12-24,Single lead Electrocardiogram feature extraction for the human verification,35.6892523,51.3896004,0
Eudes A.,Joint BioEnergy Institute,Emeryville,United States,2015-12-01,Expression of a bacterial 3-dehydroshikimate dehydratase reduces lignin content and improves biomass saccharification efficiency,37.8314089,-122.2865266,2
Cheali P.,Technical University of Denmark,Lyngby,Denmark,2015-12-18,Early-Stage Design and Analysis of Biorefinery Networks,55.7718649,12.5051413,0
Levin M.,Institute for Information Transmission Problems of the Russian Academy of Sciences,Moscow,Russian Federation,2015-12-21,Digraph based medical treatment planning,55.625578,37.6063916,0
Glaab M.,University of Plymouth,Plymouth,United Kingdom,2015-12-01,Toward enhanced data exchange capabilities for the oneM2M service platform,50.3714122,-4.1424451,0
Singh A.K.,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,India,2015-12-01,"Influence of corrugated boundary surfaces, reinforcement, hydrostatic stress, heterogeneity and anisotropy on Love-type wave propagation",23.7952809,86.4309638,7
Ye S.,Sinopec,Beijing,China,2015-12-01,"Characteristics and quantitative prediction of tight sand gas reservoirs in superimposed tight sandstone gas-bearing area, western Sichuan depression",40.190632,116.412144,3
Yusup S.,Universiti Teknologi PETRONAS,Seri Iskandar,Malaysia,2015-12-18,Determination of Optimum Condition for the Production of Rice Husk-Derived Bio-oil by Slow Pyrolysis Process,4.3612524,100.9508728,5
Ping Z.,KARAMAY HONGYOU Software CO. LTD.,Beijing,China,2015-12-18,Digitizing construction method of large knowledge base system,40.190632,116.412144,3
Kennedy G.J.,College of Engineering,Atlanta,United States,2015-12-20,Discrete thickness optimization via piecewise constraint penalization,33.7489924,-84.3902644,2
Li L.,China University of Petroleum (East China),Qingdao,China,2015-12-16,Design and Control of Different Pressure Thermally Coupled Reactive Distillation for Methyl Acetate Hydrolysis,36.0637967,120.3192081,3
Yang L.,Xi'an University of Technology,Xi'an,China,2015-12-23,Interaction of highly nonlinear solitary waves with large plates,34.261004,108.9423363,3
Wang Y.,Nanjing Hydraulic Research Institute,Nanjing,China,2015-12-01,Physical modelling of initial seepage failure process,32.0438284,118.7788631,3
Maduliat S.,University of Melbourne,Melbourne,Australia,2015-12-01,Energy absorption of steel hollow tubes under bending,-37.8142454,144.9631732,1
Santos T.,Faculdade de Ciências e Tecnologia da Universidade Nova de Lisboa,Caparica,Portugal,2015-12-10,Agents and rules for the negotiation of interoperability solutions,38.65374105,-9.208963679535769,0
Albers S.C.,Colorado State University,Fort Collins,United States,2015-12-20,Engineering of genetic control tools in Synechocystis sp. PCC 6803 using rational design techniques,40.5871782,-105.0770113,2
Zhang Y.,North China Electric Power University,Beijing,China,2015-12-01,Association analysis of system failure in wide area backup protection system,40.190632,116.412144,3
Liu H.,Northwest A&amp;F University,Yangling,China,2015-12-01,Fine genetic mapping of the white immature fruit color gene w to a 33.0-kb region in cucumber (Cucumis sativus L.),31.7574228,105.7158051,3
Heumann J.,Friedrich-Alexander-Universität Erlangen-Nürnberg,Erlangen,Germany,2015-12-01,To coerce or to enable Exercising formal control in a large information systems project,49.5891571,10.98120719922546,0
Durant E.,Milwaukee School of Engineering,Milwaukee,United States,2015-12-02,CE2016: Updated computer engineering curriculum guidelines,43.0386475,-87.9090751,2
Zhao H.,Henan Polytechnic University,Jiaozuo,China,2015-12-01,Reliability Analysis Using Chaotic Particle Swarm Optimization,35.1375,113.143889,3
Bernardeschi C.,Università di Pisa,Pisa,Italy,2015-12-22,Towards a formalization of system requirements for an integrated clinical environment,43.4714722,10.679791173704576,0
Strayer D.L.,The University of Utah,Salt Lake City,United States,2015-12-01,Driven to Distraction,40.7596198,-111.886797,2
Abdullah N.A.Z.,Universiti Malaysia Pahang Al-Sultan Abdullah,Pekan,Malaysia,2015-12-22,A review on model updating in structural dynamics,3.4895509,103.390396,5
Cao Z.,Communication University of China,Beijing,China,2015-12-29,Research of the application of the Fourier transform algorithm for parabolic equation in radio wave diffraction,40.190632,116.412144,3
De Bock J.,Universiteit Gent,Ghent,Belgium,2015-12-01,"Conditioning, updating and lower probability zero",51.0538286,3.7250121,0
Su Y.,Shandong University,Jinan,China,2015-12-01,Generating implications from one-variable functions,36.6519754,117.1138479,3
Fu W.,NYU Abu Dhabi,Abu Dhabi,United Arab Emirates,2015-12-25,Developing diatoms for value-added products: Challenges and opportunities,24.4538352,54.3774014,0
Heidaryan M.,"Islamic Azad University, Central Tehran Branch",Tehran,Iran,2015-12-24,Robust hand gestures tracking method in cluttered background based on multilayer perceptron,35.6892523,51.3896004,0
Dan C.,Southwest Jiaotong University,Chengdu,China,2015-12-01,Test method and application of fatigue crack propagation with C-ring specimen,30.6598628,104.0633717,3
Brooks D.M.,"Risktec Solutions, Inc.",Houston,United States,2015-12-01,Human factors considerations: Midstream process safety integration,29.7589382,-95.3676974,2
Abdulrazak B.,Université de Sherbrooke,Sherbrooke,Canada,2015-12-22,Prevent cooking risks in kitchen of elderly people: Adaptable reasoning engine based on fuzzy logic for smart oven,45.403271,-71.889038,2
Pearce D.J.,Victoria University of Wellington,Wellington,New Zealand,2015-12-01,Designing a verifying compiler: Lessons learned from developing Whiley,-41.2887953,174.7772114,18
Yuan H.,Langfang Teachers University,Langfang,China,2015-12-01,Three-dimensional parametric modeling and digital research of ancient architecture,39.5302055,116.6926134,3
Liu S.,Shenzhen Stock Exchange,Shenzhen,China,2015-12-01,Intraday Value-at-Risk: An asymmetric autoregressive conditional duration approach,22.5445741,114.0545429,3
Wang X.,Xi'an University of Architecture and Technology,Xi'an,China,2015-12-01,Airflow characteristics generated by fabric air dispersion ventilation,34.261004,108.9423363,3
Boness K.,University of Reading,Reading,United Kingdom,2015-12-02,The synergies between goal sketching and enterprise architecture,51.4564242,-0.9700664,0
Ratrout N.T.,King Fahd University of Petroleum and Minerals,Dhahran,Saudi Arabia,2015-12-01,Calibration of PARAMICS Model: Application of Artificial Intelligence-Based Approach,26.2966528,50.1202146,0
Christou C.,University of Nicosia,Nicosia,Cyprus,2015-12-16,"Cypriot firms, social media &amp; user-generated content platforms",35.1746503,33.3638783,0
Kuiper N.,Keele University,Keele,United Kingdom,2015-12-01,A detailed quantitative outcome measure of glycosaminoglycans in human articular cartilage for cell therapy and tissue engineering strategies,53.0038078,-2.2877425,0
Bertrand C.,Université Bourgogne Franche-Comté,Besancon,France,2015-12-01,"Hydrochemical response of a fractured carbonate aquifer to stress variations: application to leakage detection of the Vouglans arch dam lake (Jura, France)",47.2380222,6.0243622,0
Hagen C.K.,University College London,London,United Kingdom,2015-12-14,High contrast microstructural visualization of natural acellular matrices by means of phase-based x-ray tomography,51.5074456,-0.1277653,0
Begeš G.,Univerza v Ljubljani,Ljubljana,Slovenia,2015-12-01,Automatic weather stations and the quality function deployment method,46.0500268,14.5069289,0
Böckmann T.,Deutsches Elektronen-Synchrotron (DESY),Hamburg,Germany,2015-12-18,Design of the control system for the cryogenic distribution system of the European XFEL project,53.550341,10.000654,0
Deng J.,Harbin Institute of Technology,Harbin,China,2015-12-24,Consistency optimization for batch product of electromagnetic relay with improved robust tolerance design method,45.7593633,126.6276177,3
Shu S.,Beihang University,Beijing,China,2015-12-24,An approach to architecture-based fault tolerance evaluation with fault propagation,40.190632,116.412144,3
Ferreira A.,Universidade do Porto,Porto,Portugal,2015-12-09,An Analysis of Social Engineering Principles in Effective Phishing,41.1494512,-8.6107884,0
Meis C.,College of Engineering,Ames,United States,2015-12-21,Ionic electroactive polymer actuators as active microfluidic mixers,42.0267567,-93.6170448,2
Fu S.,National Chiao Tung University,Hsinchu,Taiwan,2015-12-14,Photonic density of state (PDOS) enhancement by brillouin zone engineering,24.8066333,120.9686833,3
Sarkar B.,ITER India,Ahmedabad,India,2015-12-18,Value engineering in system of Cryoline and Cryo-distribution for ITER: In-kind contribution from India,23.0215374,72.5800568,7
Lemus-Zúñiga L.G.,Universitat Politècnica de València,Valencia,Spain,2015-12-02,Motivation as a key factor to improve freshmen academic performance in computer engineering courses,39.4697065,-0.3763353,0
Cotton T.G.,College of Engineering,College Station,United States,2015-12-01,Computational study of decomposition algorithms for mean-risk stochastic linear programs,30.6183939,-96.3455991,2
Rani B.K.,Jawaharlal Nehru Technological University Hyderabad,Hyderabad,India,2015-12-22,Scheduling of Big Data application workflows in cloud and inter-cloud environments,17.360589,78.4740613,7
Queiroz-Neto J.P.,CMDI,Manaus,Brazil,2015-12-02,Using modern pedagogical tools to improve learning in technological contents,-3.1316333,-59.9825041,-1
Koufos A.,George Mason University,Fairfax,United States,2015-12-01,Pressure-Induced Insulator to Metal Transition and Superconductivity of the Inert Gases,38.8462236,-77.3063733,2
Ishak M.,Universiti Malaysia Pahang Al-Sultan Abdullah,Pekan,Malaysia,2015-12-22,Parametric studies on tensile strength in joining AA6061-T6 and AA7075-T6 by gas metal arc welding process,3.4895509,103.390396,5
Rossi J.,Decathlon S.A.,Villeneuve-d'Ascq,France,2015-12-01,Handle shape affects the grip force distribution and the muscle loadings during power grip tasks,50.6193174,3.1314002,0
Koupaei N.,"Islamic Azad University, Science and Research Branch",Tehran,Iran,2015-12-01,Preparation and characterization of (PCL-crosslinked-PEG)/hydroxyapatite as bone tissue engineering scaffolds,35.6892523,51.3896004,0
Skar A.,COWI A/S,Lyngby,Denmark,2015-12-30,3-D cohesive finite element model for application in structural analysis of heavy duty composite pavements,55.7718649,12.5051413,0
Dutta S.,Indian Institute of Technology Delhi,New Delhi,India,2015-12-09,A theoretical investigation of DNA dynamics and desolvation kinetics for zinc finger proteinZif268,28.64308585,77.21926705734865,7
Markides H.,Faculty of Medicine and Health Sciences,Keele,United Kingdom,2015-12-01,Overcoming translational challenges - The delivery of mechanical stimuli in vivo,53.0038078,-2.2877425,0
Han S.,California Institute for Quantitative Biosciences,Berkeley,United States,2015-12-21,Constructive remodeling of a synthetic endothelial extracellular matrix,37.8708393,-122.272863,2
Zheng X.,Renmin University of China,Beijing,China,2015-12-01,Overview of membrane technology applications for industrial wastewater treatment in China to increase water supply,40.190632,116.412144,3
Bansal S.,Arizona State University Polytechnic Campus,Mesa,United States,2015-12-02,Building faculty expertise in outcome-based education curriculum design,33.4151005,-111.831455,2
Wang V.,Auckland Bioengineering Institute,Auckland,New Zealand,2015-12-07,Image-Based Predictive Modeling of Heart Mechanics,-36.852095,174.7631803,18
Chiplunkar A.,Amazon Development Centre (India) Pvt. Ltd.,Bengaluru,India,2015-12-01,Approximating the regular graphic TSP in near linear time,12.98815675,77.62260003796,7
Khouaja W.,"Université de Tunis El Manar, Faculté des Sciences de Tunis",Tunis,Tunisia,2015-12-23,Antifungal activity of the essential oils from Cupressus arizonica var. arizonica and var. glabra,36.8002068,10.1857757,0
Wang Q.Y.,Chang'an University,Xi'an,China,2015-12-15,Shaking table test study on seismic acceleration response of ground fissure sites under horizontal seismic action,34.261004,108.9423363,3
Owhadi-Kareshk M.,Ferdowsi University of Mashhad,Mashhad,Iran,2015-12-24,Spectral clustering-based classification,36.2974945,59.6059232,0
Spearman B.S.,Samuel Ginn College of Engineering,Auburn,United States,2015-12-01,Conductive interpenetrating networks of polypyrrole and polycaprolactone encourage electrophysiological development of cardiac cells,32.6098566,-85.4807825,2
Das S.P.,University of Massachusetts Chan Medical School,Worcester,United States,2015-12-01,Replication timing is regulated by the number of MCMs loaded at origins,42.2625621,-71.8018877,2
Abdullah Z.T.,Northern Technical University,Mosul,Iraq,2015-12-01,Eco-design application to drive sustainable manufacturing,36.34369405,43.099715597302286,0
Heidrick J.,"Burns &amp; McDonnell Engineering Company, Inc.",Kansas City,United States,2015-12-01,Lawrence looks ahead,39.100105,-94.5781416,2
Meng X.,Groningen Biomolecular Science and Biotechnology Institute,Groningen,Netherlands,2015-12-11,Characterization of the functional roles of amino acid residues in acceptor-binding subsite +1 in the active site of the glucansucrase GTF180 from lactobacillus reuteri 180,53.2190652,6.5680077,0
Wang Z.,China University of Petroleum (East China),Qingdao,China,2015-12-01,Does wettability influence seismic wave propagation in liquid-saturated porous rocks?,36.0637967,120.3192081,3
Bhayo B.,Universiti Teknologi PETRONAS,Seri Iskandar,Malaysia,2015-12-22,Performance investigation of the S-rotors,4.3612524,100.9508728,5
Love J.S.,RWDI,Guelph,Canada,2015-12-01,Multiple Tuned Liquid Dampers for Efficient and Robust Structural Control,43.5460516,-80.2493276,2
Rosenberger R.,Georgia Institute of Technology,Atlanta,United States,2015-12-01,Driver Distraction from Dashboard and Wearable Interfaces: A Case Against Connectivity,33.7489924,-84.3902644,2
Grosse E.,Technische Universität Darmstadt,Darmstadt,Germany,2015-12-01,The effect of worker learning on manual order picking processes,49.8851869,8.6736295,0
Ma L.,Chinese Academy of Agricultural Sciences,Beijing,China,2015-12-01,TALEN-Based mutagenesis of lipoxygenase LOX3 enhances the storage tolerance of rice (Oryza sativa) Seeds,40.190632,116.412144,3
Dössel O.,Karlsruher Institut für Technologie,Karlsruhe,Germany,2015-12-01,Biomechanic models and image guided interventions,49.0068705,8.4034195,0
Sievi-Korte O.,Tampere University,Tampere,Finland,2015-12-02,Global vs. local - Experiences from a distributed software project course using agile methodologies,61.4980214,23.7603118,0
Weidner T.,Universität Leipzig,Leipzig,Germany,2015-12-01,Probabilistic regular expressions and MSO logic on finite trees,51.3406321,12.3747329,0
Chronopoulou L.,Sapienza Università di Roma,Rome,Italy,2015-12-01,Biosynthesis and characterization of cross-linked fmoc peptide-based hydrogels for drug delivery applications,41.8933203,12.4829321,0
Bu K.,"College of Computer Science and Technology, Zhejiang University",Hangzhou,China,2015-12-01,Deterministic detection of cloning attacks for anonymous RFID systems,30.2489634,120.2052342,3
Tian Y.,The University of Western Australia,Perth,Australia,2015-12-03,Assessment of pipeline stability in the Gulf of Mexico during hurricanes using dynamic analysis,-31.9558933,115.8605855,20
Huang S.,Department of Mechanical Engineering,Rapid City,United States,2015-12-02,The impact of a peer learning strategy on student academic performance in a fundamental engineering course,44.0806041,-103.228023,2
Zhang Y.,Beihang University,Beijing,China,2015-12-01,"High-precision and real-time algorithms of multi-object detection, recognition and localization toward ARVD of cooperative spacecrafts",40.190632,116.412144,3
Matsuyama R.,Tokushima University,Tokushima,Japan,2015-12-01,Improved gene amplification by cell-cycle engineering combined with the Cre-loxP system in Chinese hamster ovary cells,33.9196418,134.2509634,3
Marchini D.,Università di Parma,Parma,Italy,2015-12-01,Temperature analysis of the water supply system of a dairy company by means of a simulation model,44.6952006,10.097986896904466,0
Rahnama-Ye-Moqaddam R.,"Islamic Azad University, Mashhad Branch",Mashhad,Iran,2015-12-24,Designing a pervasive eye movement-based system for ALS and paralyzed patients,36.2974945,59.6059232,0
Amin A.,Universiti Tunku Abdul Rahman,Kajang,Malaysia,2015-12-16,A proposed conceptual framework of programmer's creativity,2.9948437,101.7896595,5
Chantreau M.,Université de Lille,Lille,France,2015-12-01,Functional analyses of cellulose synthase genes in flax (Linum usitatissimum) by virus-induced gene silencing,50.6365654,3.0635282,0
Dashtian H.,USC Viterbi School of Engineering,Los Angeles,United States,2015-12-28,Nonuniversality of the Archie exponent due to multifractality of resistivity well logs,34.0536909,-118.242766,2
