author_name,affiliation,city,country,publication_date,title,latitude,longitude,cluster
Giacomazza D.,Consiglio Nazionale delle Ricerche,Rome,Italy,2014-12-19,Maltose-conjugated chitosans induce macroscopic gelation of pectin solutions at neutral pH,41.8933203,12.4829321,0
Gao X.,Naval University of Engineering,Wuhan,China,2014-12-01,Alignment algorithm based on quaternion estimator for SINS on rocking base,30.5951051,114.2999353,4
Feng K.,Tongji University,Shanghai,China,2014-12-01,Cross-correlation attribute analysis of GPR data for tunnel engineering,31.2312707,121.4700152,4
Kiefer K.,Universitätsklinikum des Saarlandes Medizinische Fakultät der Universität des Saarlandes,Homburg,Germany,2014-12-12,Alignment of human cardiomyocytes on laser patterned biphasic core/shell nanowire assemblies,49.3181673,7.3340336,0
Miller E.J.,The University of Vermont,Burlington,United States,2014-12-02,Poly(vinyl alcohol)-gelatin interpenetrating network hydrogels for tissue engineering applications,44.4761601,-73.212906,3
Zheng Z.,Hainan Normal University,Haikou,China,2014-12-04,Application research of educational animation in the living language classroom teaching about children with intellectual disabilities,20.0462328,110.1956502,4
Chen S.,Commonwealth Scientific and Industrial Research Organisation,Canberra,Australia,2014-12-01,Efficient and robust pupil size and blink estimation from near-field video sequences for human-machine interaction,-35.2975906,149.1012676,11
Li Y.,Xiangtan University,Xiangtan,China,2014-12-01,Potential lipid accumulation and growth characteristic of the green alga Chlorella with combination cultivation mode of nitrogen (N) and phosphorus (P),27.681864,112.626292,4
Williams R.R.,Stanford Engineering,Stanford,United States,2014-12-01,The polynomial method in circuit complexity applied to algorithm design,37.427467,-122.1702445,3
Tamura Y.,Yamaguchi University,Yamaguchi,Japan,2014-11-30,Reliability modeling and assessment for open source cloud software: A stochastic approach,34.2379614,131.5873845,4
Niikura K.,Hokkaido University,Sapporo,Japan,2014-12-24,Amphiphilic gold nanoparticles displaying flexible bifurcated ligands as a carrier for siRNA delivery into the cell cytosol,43.061936,141.3542924,4
Tao W.,Guangdong Pharmaceutical University,Guangzhou,China,2014-12-04,Mechanism of shaoyao gancao decoction on anti-inflammatory and analgesic effects by molecular docking,23.1301964,113.2592945,4
Adly S.,Université de Limoges,Limoges,France,2014-12-01,Convex sweeping process in the framework of measure differential inclusions and evolution variational inequalities,45.8354243,1.2644847,0
Mohamed M.A.A.,Advanced Technology and New Materials Research Institute,New Borg El Arab,Egypt,2014-12-01,Nanocrystalline Fe-Ni alloy/polyamide 6 composites of high mechanical performance made by ultrasound-assisted master batch technique,30.85862605,29.576400896869856,0
Ribeiro C.,Instituto de Engenharia de Sistemas e Computadores: Investigação e Desenvolvimento em Lisboa,Lisbon,Portugal,2014-12-01,Gamifying requirement elicitation: Practical implications and outcomes in improving stakeholders collaboration,38.7077507,-9.1365919,0
Campbell K.,University of Manitoba,Winnipeg,Canada,2014-11-27,Resurrecting phenotypes from ancient DNA sequences: Promises and perspectives,49.8955367,-97.1384584,3
Wang Y.,Hebei Institute of Communications,Shijiazhuang,China,2014-12-04,Software process based on workflow in specific areas,38.0429742,114.5088385,4
Miri R.,Petroleum University of Technology,Abadan,Iran,2014-12-02,Fracture capillary pressure based on the liquid bridge dynamic stability study,30.3636097,48.2591475,0
Campbell A.G.,Division of Biology and Medicine,Providence,United States,2014-12-21,NEST 2014: Views from the trainees—talking about what matters in efforts to diversify the STEM workforce,41.8239891,-71.4128343,3
Yi J.H.,Kunming University of Science and Technology,Kunming,China,2014-11-28,Development of samarium–cobalt rare earth permanent magnetic materials,25.0363006,102.7086139,4
Chan C.C.,Research Institute for Sustainability – Helmholtz Centre Potsdam (RIFS),Potsdam,Germany,2014-12-01,Smart charging of electric vehicles - Integration of energy and information,52.4009309,13.0591397,0
Xu Q.,Nanjing University of Post and TeleCommunications,Nanjing,China,2014-12-04,A new inter prediction mode decision method based on temporal correlation for HEVC encoder,32.0438284,118.7788631,4
Reijnders M.J.M.F.,Wageningen University &amp; Research,Wageningen,Netherlands,2014-12-01,Green genes: Bioinformatics and systems-biology innovations drive algal biotechnology,51.9663016,5.6662814,0
Lim M.K.,Universiti Malaya,Kuala Lumpur,Malaysia,2014-12-04,Crowd saliency detection via global similarity structure,3.1516964,101.6942371,7
Chaban V.V.,University of Southern California,Los Angeles,United States,2014-12-04,Polarization versus temperature in pyridinium ionic liquids,34.0536909,-118.242766,3
Sun Y.,Wenzhou Medical University,Wenzhou,China,2014-11-30,Prokaryotic expression of Streptococcus pneumoniae phpP gene and evaluation of PP2C type phosphatase activity of the expressed recombinant protein,27.9963899,120.695345,4
Ashrafi M.,Norges Teknisk-Naturvitenskapelige Universitet,Trondheim,Norway,2014-12-01,Investigating the Temperature Dependency of Oil and Water Relative Permeabilities for Heavy Oil Systems,63.4304475,10.3952118,0
Huang H.,Research Institute of Petroleum Exploration and Development,Beijing,China,2014-12-25,A discussion on the establishment of CO<inf>2</inf> pipeline engineering design criteria,40.190632,116.412144,4
Mathew J.,"Tata Institute of Fundamental Research, Mumbai",Mumbai,India,2014-12-01,Light matter interaction in WS<inf>2</inf> nanotube-graphene hybrid devices,19.08157715,72.88662753964906,2
Schüller-Ravoo S.,Universiteit Twente,Enschede,Netherlands,2014-12-01,Preparation of a Designed Poly(trimethylene carbonate) Microvascular Network by Stereolithography,52.22336325,6.870595664097989,0
Sun L.,Lanzhou University,Lanzhou,China,2014-12-04,The design of interactive multimedia system in wireless environment,36.474436,103.733224,8
Fan Z.,China Electric Power Research Institute,Beijing,China,2014-12-18,Discrete reactive power optimization based on interior point filter algorithm and complementarity theory,40.190632,116.412144,4
Belhamadia Y.,University of Alberta,Edmonton,Canada,2014-12-01,On the performance of anisotropic mesh adaptation for scroll wave turbulence dynamics in reaction-diffusion systems,53.5462055,-113.491241,3
Teixeira M.,Universidade Tecnológica Federal do Paraná,Curitiba,Brazil,2014-12-12,A formal method applied to the automated software engineering with quality guarantees,-25.4295963,-49.2712724,15
He X.,Jiangxi College of Foreign Studies,Nanchang,China,2014-12-04,Analysis of the ecological tourism development model based on SWOT,28.6472124,116.0348483,4
Swaid S.I.,Philander Smith College,Little Rock,United States,2014-12-31,A novel strategy to improve STEM education: The e-science approach,34.7465071,-92.2896267,3
Zhao J.,Wuhan University of Technology,Wuhan,China,2014-12-16,Networked live lab for marine machinery,30.5951051,114.2999353,4
Harrer S.,Universität Bamberg,Bamberg,Germany,2014-12-05,Towards a robustness evaluation framework for BPEL engines,49.8916044,10.8868478,0
Cuenca-López M.D.,"Centro de Investigación Biomédica en Red de Bioingeniería, Biomateriales y Nanomedicina",Madrid,Spain,2014-12-16,Evaluation of posterolateral lumbar fusion in sheep using mineral scaffolds seeded with cultured bone marrow cells,40.4167047,-3.7035825,0
Feng Y.,Tubular Goods Research Center of CNPC,Xi'an,China,2014-11-25,Research progress and prospect of oil and gas well tubing string integrity technology,34.261004,108.9423363,4
Lin T.T.,Chung Yuan Christian University,Taoyuan,Taiwan,2014-12-01,Self-adjusting mechanism for reducing the impact of pvt variations on clock skew,24.9929995,121.3010003,4
Su Y.,Huazhong University of Science and Technology,Wuhan,China,2014-12-18,Transient overvoltage control for a wind farm based on goal representation adaptive dynamic programming,30.5951051,114.2999353,4
Duman S.,Northeastern University,Boston,United States,2014-12-08,TrueClick: Automatically distinguishing trick banners from genuine download links,42.3554334,-71.060511,3
Welin S.,Linköpings Universitet,Linkoping,Sweden,2014-12-10,Ethical Issues in Tissue Engineering,58.4098135,15.6245252,0
Buccella A.,Universidad Nacional del Comahue,Neuquen,Argentina,2014-12-01,Marine ecology service reuse through taxonomy-oriented SPL development,-38.3695057,-69.832275,9
Janjua B.,King Abdullah University of Science and Technology,Thuwal,Saudi Arabia,2014-12-01,Enhancing Carrier Injection Using Graded Superlattice Electron Blocking Layer for UVB Light-Emitting Diodes,22.2833454,39.1128145,-1
Pott M.,Universität Konstanz,Konstanz,Germany,2014-12-19,Evolved sequence contexts for highly efficient amber suppression with noncanonical amino acids,47.659216,9.1750718,0
Liu S.C.,China Electric Power Research Institute,Beijing,China,2014-12-18,Review and prospects of research on risk assessment of power system,40.190632,116.412144,4
Kavroudakis D.,University of the Aegean,Mytilene,Greece,2014-11-30,Open source approach to contemporary research: The case of geo-information technology,39.1037355,26.554788,0
Kang L.,South China Agricultural University,Guangzhou,China,2014-12-01,Compositional analysis of the fruiting body of transgenic Flammulina velutipes producing resveratrol,23.1301964,113.2592945,4
Eftang J.L.,MIT School of Engineering,Cambridge,United States,2014-12-01,A port-reduced static condensation reduced basis element method for large component-synthesized structures: approximation and A Posteriori error estimation,42.3656347,-71.1040018,3
Bringula R.,"University of the East, Philippines",Manila,Philippines,2014-12-04,The role of trust in web-based election system usability,14.5904492,120.9803621,-1
Seyfried D.,Technische Universität Braunschweig,Braunschweig,Germany,2014-12-01,Shielded loaded bowtie antenna incorporating the presence of paving structure for improved GPR pipe detection,52.2646577,10.5236066,0
Revuzhenko A.F.,N.A. Chinakal Institute of Mining Siberian Branch Russian Academy of Sciences,Novosibirsk,Russian Federation,2014-12-04,Rock failure criteria based on new stress tensor invariants,54.96781445,82.95159894278376,21
Huang J.Y.,Soochow University,Suzhou,China,2014-12-10,Multifunctional superamphiphobic TiO<inf>2</inf> nanostructure surfaces with facile wettability and adhesion engineering,31.311123,120.6212881,4
Blumenthal A.V.,Ruhr-Universitat Bochum,Bochum,Germany,2014-12-01,On the bearing capacity of single and interfering strip footings - Analysis of the influence of footing-base-friction and interference factors by the KEM,51.4818111,7.2196635,0
Wang Y.F.,University of Science and Technology of China,Hefei,China,2014-12-01,Finite analytic numerical method for three-dimensional fluid flow in heterogeneous porous media,31.8665676,117.281428,4
Hu J.,China University of Petroleum-Beijing,Beijing,China,2014-12-09,Root cause reasoning based on fuzzy fault Petri net for petroleum engineering systems,40.190632,116.412144,4
Qurashi A.,King Fahd University of Petroleum and Minerals,Dhahran,Saudi Arabia,2014-12-05,Metal chalcogenide nanostructures for renewable energy applications,26.2966528,50.1202146,0
Araujo J.,University of Cambridge,Cambridge,United Kingdom,2014-12-01,Novel porous scaffolds of pH responsive chitosan/carrageenan-based polyelectrolyte complexes for tissue engineering,52.2055314,0.1186637,0
Yan L.,Zhejiang Electric Power Corporation of SGCC,Huzhou,China,2014-12-18,Research on easement-based compensation mode of restricted land for grid construction,30.8942995,120.0851114,4
Amjad Alam K.,Universiti Malaya,Kuala Lumpur,Malaysia,2014-12-15,Change Impact analysis and propagation in service based business process management systems preliminary results from a systematic review,3.1516964,101.6942371,7
Eito-Brun R.,Universidad Carlos III de Madrid,Getafe,Spain,2014-12-01,Mapping of improvement models as a risk reduction strategy: a theoretical comparison for the aerospace industry,40.3070639,-3.7331808,0
Zou H.,Technical Institute of Physics and Chemistry Chinese Academy of Sciences,Beijing,China,2014-12-01,Control system of linear compressor for refrigerator,40.190632,116.412144,4
Luisi P.,Université McGill,Montreal,Canada,2014-12-19,Re-Engineering Clinical Trials: Best Practices for Streamlining the Development Process,45.5031824,-73.5698065,3
Yu Z.,Tsinghua University,Beijing,China,2014-12-03,Scaled experiment and calculation of induction lightning overvoltage on distribution line,40.190632,116.412144,4
Wang Q.,Lanzhou University of Technology,Lanzhou,China,2014-12-04,Secondary vocational school professional backbone teachers provincial training work of analysis and research,36.474436,103.733224,8
Zhuang W.Q.,Fujian University of Technology,Fuzhou,China,2014-12-04,The structure cost issue of Interorganizational Information Systems: Theory and application,26.0774954,119.2918215,4
Bhaskar S.,S.J.C. Institute of Technology,Chikkaballapur,India,2014-12-02,Signal strength based handover management protocol for future generation networks,13.0993488,77.3886322,2
Ruhparwar A.,Universitätsklinikum Heidelberg,Heidelberg,Germany,2014-12-01,Electrically contractile polymers augment right ventricular output in the heart,49.4093582,8.694724,0
Gandomkar A.,Shiraz University,Shiraz,Iran,2014-12-01,Applying a new method to solve diffusivity equation for gas reservoirs,29.6060218,52.5378041,0
Karimi A.,Iran University of Science and Technology,Tehran,Iran,2014-12-01,An experimental study on the structural and mechanical properties of polyvinyl alcohol sponge using different stress-strain definitions,35.6892523,51.3896004,0
Kajbafzadeh A.M.,Children's Medical Center (TUMS),Tehran,Iran,2014-12-01,Bladder muscular wall regeneration with autologous adipose mesenchymal stem cells on three-dimensional collagen-based tissue-engineered prepuce and biocompatible nanofibrillar scaffold,35.6892523,51.3896004,0
Graydon P.,Mälardalen University,Vasteras,Sweden,2014-12-03,The nature and content of safety contracts: Challenges and suggestions for a way forward,59.6110992,16.5463679,0
Lazar F.,Universitatea Tehnica Gh. Asachi din IasI,Iasi,Romania,2014-12-01,Coupled software analysis of a 9/10 poles BLDC machine,47.1615598,27.5837814,0
Chen L.,Armour College of Engineering,Chicago,United States,2014-12-01,Recent advances in lithium-sulfur batteries,41.8755616,-87.6244212,3
Guo Y.,Beijing National Research Center for Information Science and Technology,Beijing,China,2014-12-09,Traffic engineering in SDN/OSPF hybrid network,40.190632,116.412144,4
Semaan D.,"Notre Dame University, Lebanon",Zouk Mosbeh,Lebanon,2014-12-17,Forecasting exchange rates: Artificial neural networks vs regression,33.9558528,35.6151627,0
Zhang Z.,"Department of Computer Science, The University of Chicago",Chicago,United States,2014-12-02,Using application skeletons to improve eScience infrastructure,41.8755616,-87.6244212,3
Hucke D.,Universität Siegen,Siegen,Germany,2014-12-01,Constructing small tree grammars and small circuits for formulas,50.8751175,8.0256131,0
Sawik T.,AGH University of Krakow,Krakow,Poland,2014-11-28,On the robust decision-making in a supply chain under disruption risks,50.0469432,19.997153435836697,0
Mokhti Z.A.,Cardiff University,Cardiff,United Kingdom,2014-12-23,Using waveform engineering to optimize Class-F power amplifier performance in an envelope tracking architecture,51.4816546,-3.1791934,0
Pan H.,Nanjing University of Aeronautics and Astronautics,Nanjing,China,2014-12-04,Path loss prediction over lunar surface with obstacle diffraction,32.0438284,118.7788631,4
Xue F.C.,Tsinghua University,Beijing,China,2014-12-01,Spatial distribution of vibration accelerations in coupled rail-embankment-foundation system on high-speed railway under moving loads,40.190632,116.412144,4
Zhang G.,Harbin Institute of Technology,Harbin,China,2014-12-05,Optimal placement of traveling wave current fault location devices in 220 kV power grid,45.7593633,126.6276177,4
Thomas M.,"Mechanobiology Institute, National University of Singapore",Singapore City,Singapore,2014-12-01,Surface hydrophilicity of PLGA fibers governs in vitro mineralization and osteogenic differentiation,1.2899175,103.8519072,7
Cruyt A.L.M.,"Faculteit Luchtvaart- en Ruimtevaarttechniek, TU Delft",Delft,Netherlands,2014-12-01,A value-based assessment method of the supportability for a new aircraft entering into service,52.0114017,4.35839,0
Liu X.,Nanchang Hangkong University,Nanchang,China,2014-12-04,Application of wavecluster to fault diagnosis in aero-engine rotor system,28.6472124,116.0348483,4
Sun Q.D.,Navy Submarine Academy Qingdao,Qingdao,China,2014-12-24,Design and manufacture of combined co-vibrating vector hydrophones,36.0637967,120.3192081,4
Liebensteiner M.,Wageningen University &amp; Research,Wageningen,Netherlands,2014-12-01,(Per)chlorate reduction at high temperature: Physiological study of Archaeoglobus fulgidus and potential implications for novel souring mitigation strategies,51.9663016,5.6662814,0
Ruvinov E.,Ben-Gurion University of the Negev,Beer-Sheva,Israel,2014-12-10,Principles of Cardiovascular Tissue Engineering,31.2457442,34.7925181,0
Saleh N.,University of Bedfordshire,Luton,United Kingdom,2014-12-25,Measuring student acceptance of game based learning for game and technology education curriculum development,51.89107295,-0.4230304076201782,0
Mizeranschi A.,Ulster University,Coleraine,United Kingdom,2014-12-29,A multi-model reverse-engineering algorithm for large gene regulation networks,55.1315912,-6.671861,0
Korhonen E.,Åbo Akademi University,Turku,Finland,2014-12-01,Determination of concept technology - the ontology of the concept as a component of the knowledge development in caring science,60.4517531,22.2670522,0
Kavakli E.,University of the Aegean,Mytilene,Greece,2014-12-01,Privacy as an Integral Part of the Implementation of Cloud Solutions,39.1037355,26.554788,0
Rice J.J.,College of Engineering,Cookeville,United States,2014-12-10,Controlled Release Strategies in Tissue Engineering,36.1623886,-85.4997057,3
Klishin S.V.,N.A. Chinakal Institute of Mining Siberian Branch Russian Academy of Sciences,Novosibirsk,Russian Federation,2014-12-04,3D discrete element approach to Janssen’s problem,54.96781445,82.95159894278376,21
Chen R.,Shanghai Jiao Tong University,Shanghai,China,2014-11-25,The optimized scheme of WSN with low power consumption based on program analysis,31.2312707,121.4700152,4
Li X.,Yanshan University,Qinhuangdao,China,2014-12-05,Synthesis of iodine filled CoSb<inf>3</inf> with extremely low thermal conductivity,39.9395724,119.5894129,4
Capucci P.L.,University of Surrey,Guildford,United Kingdom,2014-12-01,New perspectives about Nature and life,51.2356068,-0.5732063,0
Jiao Y.,Ira A. Fulton Schools of Engineering,Tempe,United States,2014-12-01,Three dimensional modeling of complex heterogeneous materials via statistical microstructural descriptors,33.4255117,-111.940016,3
Lee U.,Seoul National University,Seoul,South Korea,2014-12-01,Design and optimization of multi-component organic rankine cycle using liquefied natural gas cryogenic exergy,37.5666791,126.9782914,4
Song F.,China University of Petroleum (East China),Qingdao,China,2014-12-20,Quantitative prediction of fracture density based on friction effect,36.0637967,120.3192081,4
Filipowska J.,Uniwersytet Jagielloński,Krakow,Poland,2014-12-01,Incorporation of sol-gel bioactive glass into PLGA improves mechanical properties and bioactivity of composite scaffolds and results in their osteoinductive properties,50.0469432,19.997153435836697,0
Brecher C.,Fraunhofer Institute for Production Technology IPT,Aachen,Germany,2014-12-01,Challenges in the metrological investigation of machine tools,50.776351,6.083862,0
Jiang E.P.,University of San Diego,San Diego,United States,2014-12-31,A comparative study on undergraduate computer science education between china and the United States,32.7174202,-117.162772,3
Hu Z.,"College of Information Science and Engineering, Northeastern University",Shenyang,China,2014-12-04,A secure routing algorithm in wireless sensor networks,41.8026095,123.4279105,4
Sun K.,Beihang University,Beijing,China,2014-12-08,Thermal characteristics of multilayer insulation materials for flexible thin-film solar cell array of stratospheric airship,40.190632,116.412144,4
Sun L.,College of Engineering,Boston,United States,2014-12-02,Bone morphogenetic factor peptide functionalized rosette nanotubes for orthopedic applications,42.3554334,-71.060511,3
Kim J.H.,"Dankook University, Institute of Tissue Regeneration Engineering",Cheonan,South Korea,2014-12-25,Advanced biomatrix designs for regenerative therapy of periodontal tissues,36.8150283,127.1140654,4
Qiu R.,"School of Business Administration, Northeastern University",Shenyang,China,2014-12-17,Robust optimisation for risk-averse multi-period inventory decision with partial demand distribution information,41.8026095,123.4279105,4
Sun Y.,Radboud University Medical Center,Nijmegen,Netherlands,2014-12-01,In vivo magnetic resonance imaging of type i collagen scaffold in rat: Improving visualization of bladder and subcutaneous implants,51.8474946,5.8637771,0
Chou H.T.,Yuan Ze University,Taoyuan,Taiwan,2014-12-01,Overlapped subarray decomposition method for an effective simulation of electrically large planar arrays of antennas,24.9929995,121.3010003,4
Colcombet T.,Université Paris Cité,Paris,France,2014-12-01,Playing safe,48.8588897,2.3200410217200766,0
Hermawati S.,University of Nottingham,Nottingham,United Kingdom,2014-12-02,Mapping ergonomics application to improve SMEs working condition in industrially developing countries: a critical review,52.9534193,-1.1496461,0
Frisk C.,Uppsala Universitet,Uppsala,Sweden,2014-12-03,"Optimizing Ga-profiles for highly efficient Cu(In, Ga)Se<inf>2</inf> thin film solar cells in simple and complex defect models",59.8586126,17.6387436,0
Zheng B.,Beijing University of Technology,Beijing,China,2014-12-25,Distribution and influence factors of Anammox bacteria in sewage treatment systems,40.190632,116.412144,4
Chen L.,Zhongda Hospital Southeast University,Nanjing,China,2014-12-01,The role of nanotechnology in induced pluripotent and embryonic stem cells research,32.0438284,118.7788631,4
Chen C.,Southeast University,Nanjing,China,2014-12-04,Balancing cost analysis of large-scale integrated wind power,32.0438284,118.7788631,4
Gendra B.,Universitat Autònoma de Barcelona,Cerdanyola del Valles,Spain,2014-12-31,Probabilistic metrology attains macroscopic cloning of quantum clocks,41.4910324,2.1374969,0
Billings N.,MIT School of Engineering,Cambridge,United States,2014-12-02,A bacteriophage infectivity assay to probe particle transport through mucus and biofilm matrices,42.3656347,-71.1040018,3
Qader M.A.,Bangladesh University of Engineering and Technology,Dhaka,Bangladesh,2014-12-23,Structured web search in small domain,23.7544529,90.393336,6
Zhang J.,Huainan Normal University,Huainan,China,2014-12-29,Evidence of positive selection on D-lactate dehydrogenases in Lactobacillus delbrueckii subsp. bulgaricus,32.5866826,117.0130019,4
Suzuki T.,Shibaura Institute of Technology,Tokyo,Japan,2014-12-16,Development of an apparatus for measuring and supporting human standup motions,35.6768601,139.7638947,4
Panayiotou T.,University of Cyprus,Nicosia,Cyprus,2014-12-01,On the impact of polarization-dependent gain/loss for optical multicast sessions,35.1746503,33.3638783,0
Cassez F.,UNSW Sydney,Sydney,Australia,2014-12-01,Summary-based inter-procedural analysis via modular trace refinement,-33.8698439,151.2082848,11
Wan X.,Chinese University of Hong Kong,Hong Kong,Hong Kong,2014-11-26,Interface engineering for CVD graphene: Current status and progress,22.2793278,114.1628131,4
Ghafele R.,Oxfirst,Oxford,United Kingdom,2014-11-30,Open growth: The impact of open source software on employment in the USA,51.7520131,-1.2578499,0
Han J.X.,Southwest Petroleum University China,Chengdu,China,2014-12-01,Leak-off model of fracturing fluid in coal seam,30.6598628,104.0633717,4
Hui X.,Ministry of Transport of the People's Republic of China,Beijing,China,2014-12-04,Numerical simulation of wave in xinghua bay,40.190632,116.412144,4
Wang M.,Chongqing University,Chongqing,China,2014-12-01,Processing parameters optimization of rapid heat cycle molding based on Kriging meta-model and genetic algorithm,30.05518,107.8748712,4
Detienne B.,Institut de Mathématiques de Bordeaux,Talence,France,2014-12-17,Two phase solution for an intelligent moving target search problem based on a 0-1 linear model,44.8088438,-0.5879629,0
Chen J.,Supervision and Inspection Institute,Ruian,China,2014-12-04,Evaluation method of steering column switches operating performance based on the gray correlation degree,27.7809047,120.6512652,4
Ashley K.S.,Loughborough University,Loughborough,United Kingdom,2014-12-01,"Impact of cultural dynamics on conservation of Suakin, Sudan",52.7723859,-1.2077985,0
Gilchrist C.L.,Duke University Medical Center,Durham,United States,2014-12-01,Micro-scale and meso-scale architectural cues cooperate and compete to direct aligned tissue formation,35.996653,-78.9018053,3
Bollati V.A.,Universidad Rey Juan Carlos,Madrid,Spain,2014-12-12,On the impact of automation and trace-enabling over the quality of model transformations,40.4167047,-3.7035825,0
Zheng Y.,North China Electric Power University,Beijing,China,2014-12-15,Current distribution among layers of single phase HTS cable conductor,40.190632,116.412144,4
Feng K.S.,Air Force Engineering University China,Xi'an,China,2014-12-15,A planar array antenna system design for mobile satcom,34.261004,108.9423363,4
Ke J.,Sichuan TOP IT Vocational Institute,Chengdu,China,2014-12-04,Research of the theoretical foundation of EIMN sensor network and wireless remote image monitoring system technology,30.6598628,104.0633717,4
Ma F.,Donald Danforth Plant Science Center,St. Louis,United States,2014-11-25,Isotopically nonstationary <inf>13</inf>C flux analysis of changes in Arabidopsis thaliana leaf metabolism due to high light acclimation,38.6280278,-90.1910154,3
Gao C.,"Institute of Electrical Engineering, Chinese Academy of Sciences",Beijing,China,2014-12-18,An wind turbines and energy storage joint tuning scheme applying to high wind power penetration power grid,40.190632,116.412144,4
Cheng M.,China University of Petroleum (East China),Qingdao,China,2014-12-20,Development index prediction of multi-slug microbial flooding in low permeability reservoir,36.0637967,120.3192081,4
Silva T.H.,Universidade do Minho,Braga,Portugal,2014-12-05,Marine origin collagens and its potential applications,41.5510583,-8.4280045,0
Decker J.T.,Herbert Wertheim College of Engineering,Gainesville,United States,2014-12-23,Engineered antifouling microtopographies: Surface pattern effects on cell distribution,29.6519684,-82.3249846,3
Fu L.,Beihang University,Beijing,China,2014-12-01,Stability analysis of inertial navigation system-aided phase-lock-loop via an integral quadratic constraint approach,40.190632,116.412144,4
Liu W.C.,National United University Taiwan,Miao-li,Taiwan,2014-12-01,Assessing the influence of nutrient reduction on water quality using a three-dimensional model: case study in a tidal estuarine system,24.5692318,120.8222649,4
Gill K.D.,National University of Sciences and Technology,Islamabad,Pakistan,2014-12-24,Eliciting futuristic end-user requirements through contributory appreciative inquiry,33.6938118,73.0651511,13
Guo C.Y.,Beijing Institute of Technology,Beijing,China,2014-12-01,Datum axis fitting for tolerances based on 3D convex hulls,40.190632,116.412144,4
Zhao Y.,"University of California, Riverside",Riverside,United States,2014-12-15,Formal specification and verification of a coordination protocol for an automated air traffic control system,33.9824949,-117.374238,3
Lu W.,The University of Hong Kong,Hong Kong,Hong Kong,2014-12-01,Cost-benefit analysis of Building Information Modeling implementation in building projects through demystification of time-effort distribution curves,22.2793278,114.1628131,4
Guo G.,Hubei University,Wuhan,China,2014-12-02,A new pruning method for medial axis of planar free-form shape,30.5951051,114.2999353,4
Taguchi K.,Nationatl Institute of Advanced Industrial Science and Technology,Unknown,United States,2014-12-12,Linking traceability with GSN,33.79932715,-84.27586878426906,3
Zhu Y.F.,Huaiyin Institute of Technology,Huainan,China,2014-12-01,Engineering ZnO nanowire surfaces via a chemical method,32.5866826,117.0130019,4
Sun Q.,National University of Defense Technology China,Changsha,China,2014-12-28,Goodness-of-fit test for life distributions based on parametric Bootstrap,28.1450774,113.2384362,4
Li Z.,Jilin Business and Technology College,Changchun,China,2014-12-04,Design of English online study system based on B/S structure,43.8844201,125.3180998,4
Anba-Mondoloni J.,Microbiologie de l'Alimentation au Service de la Santé Humaine,Jouy-en-Josas,France,2014-12-31,The Genetics of Microbial Starters,48.76464,2.1684529,0
Morrow D.R.,The University of Alabama at Birmingham,Birmingham,United States,2014-12-28,Ethical aspects of the mitigation obstruction argument against climate engineering research,33.5206824,-86.8024326,3
Liaw D.C.,National Chiao Tung University,Hsinchu,Taiwan,2014-12-16,A CAN-based design for the control of electric vehicle,24.8066333,120.9686833,4
Zihni A.M.,Washington University School of Medicine in St. Louis,St. Louis,United States,2014-12-01,Ergonomic analysis of robot-assisted and traditional laparoscopic procedures,38.6280278,-90.1910154,3
Yildiz O.T.,Işik Üniversitesi,Istanbul,Turkey,2014-12-04,VC-dimension of rule sets,41.0766019,29.052495,0
Lim J.,Seoul National University,Seoul,South Korea,2014-12-17,Features Modeling of Oil Sands Reservoirs in Metric Space,37.5666791,126.9782914,4
Fatourehchi N.,Amirkabir University of Technology,Tehran,Iran,2014-12-01,Application of a novel type impinging streams reactor in glucose conversion to fructose using glucose isomerase enzyme,35.6892523,51.3896004,0
Khazaeili B.,Amirkabir University of Technology,Tehran,Iran,2014-12-29,A simple global resonation strategy for wideband discrete-time MASH ΣΔ modulators,35.6892523,51.3896004,0
Bian C.,Harbin Normal University,Harbin,China,2014-12-01,"Synthesis of magnetic, macro/mesoporous bioactive glasses based on coral skeleton for bone tissue engineering",45.7593633,126.6276177,4
Ding T.,Air Force Medical University,Xi'an,China,2014-12-18,Slow-releasing rapamycin-coated bionic peripheral nerve scaffold promotes the regeneration of rat sciatic nerve after injury,34.261004,108.9423363,4
Kashi V.P.,Jawaharlal Nehru Centre for Advanced Scientific Research,Bengaluru,India,2014-12-22,The grafting of universal t-helper epitopes enhances immunogenicity of hiv-1 tat concurrently improving its safety profile,12.98815675,77.62260003796,2
Kanso B.,Supélec Sciences des Systèmes,Gif-sur-Yvette,France,2014-12-15,Specification of temporal properties with OCL,48.7018823,2.134529,0
Hnatiuc M.,Electronics University Mircea Cel Bətrən,Constanta,Romania,2014-11-25,Cooling with mentor graphics hyper lynx thermal,44.1767161,28.6507598,0
Meng F.,China Academy of Engineering Physics,Mianyang,China,2014-12-04,Inferring protocol state machine for binary communication protocol,31.4602714,104.7160723,4
Ching-Yi S.,Mackay Memorial Hospital Taiwan,Taipei,Taiwan,2014-12-01,Corrigendum to “Acute Upper Limb Ischemia with Wrist Drop in an Elderly Patient” [Int J Gerontol 8 (4) (2014) 233–235] (S1873959814000970) (10.1016/j.ijge.2014.06.003),25.0375198,121.5636796,4
Dabaghyan M.,Inc,Brockton,United States,2014-12-01,A portable single-sided magnet system for remote NMR measurements of pulmonary function,42.0834335,-71.0183787,3
