author_name,affiliation,city,country,publication_date,title,latitude,longitude,cluster
Bartov M.S.,Ministry of Health of Russian Federation,Moscow,Russian Federation,2016-12-01,Modern approaches to studies of new osteogenic biomaterials on the model of regeneration of critical-size cranial defects in rats,55.625578,37.6063916,2
Temirel M.,University of Connecticut,Storrs,United States,2016-12-01,Three-Dimensional-Printed Carnivorous Plant with Snap Trap,41.80564555,-72.25413294148728,0
Chen K.,Peking University,Beijing,China,2016-12-01,Charge-Carrier Balance for Highly Efficient Inverted Planar Heterojunction Perovskite Solar Cells,40.190632,116.412144,1
Jitpaiboon T.,Ball State University,Muncie,United States,2016-12-16,Evolution of competitive priorities towards performance improvement: a meta-analysis,40.1936892,-85.3865271,0
Juang J.,National Cheng Kung University,Tainan,Taiwan,2016-12-30,Utilizing motion data retrieval techniques for person identification,22.9912348,120.184982,1
Liu B.,Harbin Institute of Technology,Harbin,China,2016-12-05,Apparent Negative Reflection with the Gradient Acoustic Metasurface by Integrating Supercell Periodicity into the Generalized Law of Reflection,45.7593633,126.6276177,1
Gashi I.,"City, University of London",London,United Kingdom,2016-12-09,"Diversity, Safety and Security in Embedded Systems: Modelling Adversary Effort and Supply Chain Risks",51.5074456,-0.1277653,2
Guo H.,Huaqiao University,Quanzhou,China,2016-12-01,Applying pathway engineering to enhance production of alpha-ketoglutarate in Yarrowia lipolytica,25.1901863,118.338717,1
Kosmulski M.,Politechnika Lubelska,Lublin,Poland,2016-12-01,Isoelectric points and points of zero charge of metal (hydr)oxides: 50 years after Parks' review,51.2181945,22.554677562145155,2
Ashok A.,College of Engineering,Ames,United States,2016-12-09,PowerCyber: A remotely accessible testbed for Cyber Physical security of the Smart Grid,42.0267567,-93.6170448,0
Scharf B.,Skolkovo Institute of Science and Technology,Moscow,Russian Federation,2016-12-27,Excitonic Stark effect in MoS2 monolayers,55.625578,37.6063916,2
Wang D.,State Grid Corporation of China,Beijing,China,2016-12-27,Practicality analysis for fault diagnosis of medium-scale grounding grid,40.190632,116.412144,1
Zou M.,Wuhan University of Technology,Wuhan,China,2016-12-01,Femtosecond laser ablated FBG with composite microstructure for hydrogen sensor application,30.5951051,114.2999353,1
Zhang Y.,Beijing Institute of Technology,Beijing,China,2016-12-01,Optical analysis of ball-on-ring mode test rig for oil film thickness measurement,40.190632,116.412144,1
Wen K.S.,Universiti Sains Malaysia,Minden,Malaysia,2016-12-07,A Pervasive Social Networking Application: I-NFC enabled Florist Smart Advisor,5.3624194,100.30365245565372,8
Ng A.,The Hong Kong Polytechnic University,Hong Kong,Hong Kong,2016-12-07,Crystal Engineering for Low Defect Density and High Efficiency Hybrid Chemical Vapor Deposition Grown Perovskite Solar Cells,22.2793278,114.1628131,1
Muslimin ,Institute of Science Tokyo,Tokyo,Japan,2016-12-16,Automatic segmentation and feature identification of laser scanning point cloud data for reverse engineering,35.6768601,139.7638947,1
Pu W.,Uber Technologies Inc,San Francisco,United States,2016-12-01,Palette Mode Coding in HEVC Screen Content Coding Extension,37.7792588,-122.4193286,0
Kim Y.,Korea University,Seoul,South Korea,2016-12-07,Impact of solvent on silk materials,37.5666791,126.9782914,1
Zhang J.,University of Strathclyde,Glasgow,United Kingdom,2016-12-15,Reconfiguration of a four-bar mechanism using phase space connections,55.861155,-4.2501687,2
Yuan W.,State Key Laboratory of Disaster Reduction in Civil Engineering,Shanghai,China,2016-12-25,Seismic fragility analysis of a continuous girder bridge subject to an earthquake mainshock-aftershock sequence,31.2312707,121.4700152,1
Tennyson L.,University of Pittsburgh School of Medicine,Pittsburgh,United States,2016-12-01,Using the Native Afferent Nervous System to Sense Bladder Fullness: State of the Art,40.4416941,-79.9900861,0
Truelove E.,MIT Sloan School of Management,Cambridge,United States,2016-12-01,The Radical Flank Effect and Cross-occupational Collaboration for Technology Development during a Power Shift,42.3656347,-71.1040018,0
Arnold C.,Friedrich-Alexander-Universität Erlangen-Nürnberg,Erlangen,Germany,2016-12-01,How the industrial internet of things changes business models in different manufacturing industries,49.5891571,10.98120719922546,2
Mark S.L.,University of Louisville,Louisville,United States,2016-12-01,Psychology of Working Narratives of STEM Career Exploration for Non-dominant Youth,38.2542376,-85.759407,0
Wang J.F.,"College of Computer Science and Engineering, Northeastern University",Shenyang,China,2016-12-01,Construction of pest relationship network based on space influence domain and its analysis,41.8026095,123.4279105,1
Hung J.,University of Taipei,Taipei,Taiwan,2016-12-14,Memetic particle swarm optimization algorithm for DOA estimation under multipath environment,25.0375198,121.5636796,1
Kang T.,Korea Institute of Civil Engineering and Building Technology (KICT),Goyang,South Korea,2016-12-01,Performance evaluation of automated 3D image-scan-based reverse engineering in architectural MEP pipe object modeling,37.6581862,126.8319452,1
Omanovic S.,Univerzitet u Sarajevu,Sarajevo,Bosnia and Herzegovina,2016-12-06,Customization of software for an unprepared environment and maintaining software stability,43.8519774,18.3866868,2
Huang Y.,Fred Hutchinson Cancer Center,Seattle,United States,2016-12-15,Diversity of antiviral IgG effector activities observed in HIV-infected and vaccinated subjects,47.6038321,-122.330062,21
Vasquez-Gomez J.I.,Instituto Politécnico Nacional,Mexico,Mexico,2016-12-22,Multirotor UAV coverage planning under wind conditions,19.4326296,-99.1331785,7
Ren H.,Bauhaus-Universität Weimar,Weimar,Germany,2016-12-21,Dual-horizon peridynamics,50.9769686,11.3275394,2
Marra F.,"Istituto Nazionale Di Geofisica E Vulcanologia, Rome",Rome,Italy,2016-12-15,Petro-chemical features and source areas of volcanic aggregates used in ancient Roman maritime concretes,41.8933203,12.4829321,2
Smyth D.,Qatar University,Doha,Qatar,2016-12-15,Benthic surveys of the historic pearl oyster beds of Qatar reveal a dramatic ecological change,25.2856329,51.5264162,2
Dechandt C.R.P.,Universidade de São Paulo,Sao Paulo,Brazil,2016-12-15,Triglyceride depletion of brown adipose tissue enables analysis of mitochondrial respiratory function in permeabilized biopsies,-23.5506507,-46.6333824,9
Wang H.,National Tsing Hua University,Hsinchu,Taiwan,2016-12-27,A ranking method for large scale competitions based on sample grouping,24.8066333,120.9686833,1
Schmitt S.,"Karlsruher Institut für Technologie, Campus Nord",Eggenstein-Leopoldshafen,Germany,2016-12-13,Tuning the Cell Adhesion on Biofunctionalized Nanoporous Organic Frameworks,49.088332,8.4003114,2
Iijima M.,University of Toyama,Toyama,Japan,2016-12-01,Characterization of 12-oxophytodienoic acid reductases from rose-scented geranium (pelargonium graveolens),36.6468015,137.2183531,1
Datta S.K.,EURECOM Ecole d'Ingénieur et Centre de Recherche en Sciences du Numérique,Sophia Antipolis,France,2016-12-27,Interworking of NDN with IoT architecture elements: Challenges and solutions,43.6195225,7.0518158,2
Peterman K.D.,College of Engineering,Boston,United States,2016-12-01,Experimental Seismic Response of a Full-Scale Cold-Formed Steel-Framed Building. I: System-Level Response,42.3554334,-71.060511,0
Qin D.,Nanjing Tech University,Nanjing,China,2016-12-01,An auto-inducible Escherichia coli strain obtained by adaptive laboratory evolution for fatty acid synthesis from ionic liquid-treated bamboo hydrolysate,32.0438284,118.7788631,1
Mulligan D.K.,"University of California, Berkeley",Berkeley,United States,2016-12-28,Privacy is an essentially contested concept: A multi-dimensional analytic for mapping privacy,37.8708393,-122.272863,0
Oliveira R.,Pontifícia Universidade Católica do Rio de Janeiro,Rio de Janeiro,Brazil,2016-12-16,Identifying code smells with collaborative practices: A controlled experiment,-22.9110137,-43.2093727,9
Tong Q.,Shanghai Special Equipment Supervision and Inspection Technology Research Institute,Shanghai,China,2016-12-01,Characteristics of the flow rate distribution in the axial sectional type radial ventilation system of a turbo-generator stator,31.2312707,121.4700152,1
Martins A.I.,Instituto de Engenharia Electrónica e Telemática de Aveiro,Aveiro,Portugal,2016-12-01,ICF based usability scale - Evaluating usability according to the evaluators' perspective about the users' performance,40.640496,-8.6537841,2
Li M.,Xiamen University,Xiamen,China,2016-12-01,Zebrafish Genome Engineering Using the CRISPR–Cas9 System,24.5438732,118.0768065,1
Huang J.,Institute of Disaster Prevention Science and Technology,Beijing,China,2016-12-01,Progress in research on engineering evaluation of surface ruptures in strong earthquakes,40.190632,116.412144,1
Zhu F.,UAB Department of Microbiology,Birmingham,United States,2016-12-30,Engineering and dissecting the glycosylation pathway of a streptococcal serine-rich repeat adhesin,33.5206824,-86.8024326,0
Bille P.,Technical University of Denmark,Lyngby,Denmark,2016-12-01,Finger search in grammar-compressed strings,55.7718649,12.5051413,2
Ji D.,University of Calgary,Calgary,Canada,2016-12-28,A Model to Estimate Heat Efficiency in Steam-Assisted Gravity Drainage by Condensate and Initial Water Flow in Oil Sands,51.0456064,-114.057541,13
Evans G.W.,J.B. Speed School of Engineering,Louisville,United States,2016-12-01,Multiple Criteria Decision Analysis for Industrial Engineering: Methodology and Applications,38.2542376,-85.759407,0
Arab I.,Université Abderrahmane Mira - Béjaïa,Bejaia,Algeria,2016-12-01,Consistency of stochastic approximation algorithm with quasi-associated random errors,36.7511783,5.0643687,2
Zhao X.,Huazhong University of Science and Technology,Wuhan,China,2016-12-19,Number and dimensional distribution of stems near the anode in a 1m air gap under positive pulse,30.5951051,114.2999353,1
Song S.,University of Shanghai for Science and Technology,Shanghai,China,2016-12-17,A forgery video detection algorithm for resolution promotion manipulations using frequency spectrum analysis,31.2312707,121.4700152,1
Olsen T.R.,"Clemson University College of Engineering, Computing and Applied Sciences",Clemson,United States,2016-12-01,Longitudinal stretching for maturation of vascular tissues using magnetic forces,34.6850749,-82.8364111,0
Çakir Ö.,Istanbul Üniversitesi,Istanbul,Turkey,2016-12-27,GMO analysis methods for food: From today to tomorrow,41.0766019,29.052495,2
Erete S.,DePaul University,Chicago,United States,2016-12-12,"Digital youth divas: A program model for increasing knowledge, confidence, and perceptions of fit in stem amongst black and brown middle school girls",41.8755616,-87.6244212,0
Pang Q.,Wuhan Donghu University,Wuhan,China,2016-12-01,Preparation and Oxidation Performance of Y and Ce-Modified Cr Coating on open-cell Ni-Cr-Fe Alloy Foam by the Pack Cementation,30.5951051,114.2999353,1
Shah S.,Nokia Bell Labs,Murray,United States,2016-12-01,The nanomaterial toolkit for neuroengineering,34.7851861,-84.7352262,0
Prasetijo J.,Universiti Tun Hussein Onn Malaysia,Batu Pahat,Malaysia,2016-12-12,Level of Bus Performance Based on the Relationship between Distance and Travel Time of Universiti Tun Hussein Onn Malaysia (UTHM) Bus Services,1.933333,103.0,8
Diaconescu A.,Télécom Paris,Palaiseau,France,2016-12-05,Goal-Oriented Holonics for Complex System (Self-)Integration: Concepts and Case Studies,48.7144587,2.2453842,2
Jajor P.,University of Wrocław,Wroclaw,Poland,2016-12-15,Surfactin analogues produced by Bacillus subtilis strains grown on rapeseed cake,51.1089776,17.0326689,2
Guerrier S.,University of Illinois Urbana-Champaign,Urbana,United States,2016-12-01,Wavelet-Based Improvements for Inertial Sensor Error Modeling,40.1117174,-88.207301,0
Kimbrel E.A.,Astellas Institute for Regenerative Medicine,Marlboro,United States,2016-12-01,Pluripotent stem cells: The last 10 years,34.5810346,-79.6742033,0
Imani M.T.,Gottfried Wilhelm Leibniz Universität Hannover,Hannover,Germany,2016-12-15,Engineering of multifunctional nanofluids for insulation systems of high voltage apparatus,52.3744779,9.7385532,2
Chow J.P.,"Clemson University College of Engineering, Computing and Applied Sciences",Clemson,United States,2016-12-01,Immunomodulatory effects of adipose tissue-derived stem cells on elastin scaffold remodeling in diabetes,34.6850749,-82.8364111,0
Holík L.,Brno University of Technology,Brno,Czech Republic,2016-12-01,Summaries for context-free games,49.1922443,16.6113382,2
Yang L.,China Iron and Steel Research Institute Group,Beijing,China,2016-12-01,Ultrasonic testing and mechanical properties of molybdenum alloy with various defects,40.190632,116.412144,1
Hu W.,Sun Yat-Sen University,Guangzhou,China,2016-12-11,Poly(γ-glutamic acid) modulates the properties of poly(ethylene glycol) hydrogel for biomedical applications,23.1301964,113.2592945,1
Breuer A.,U.S. Army Research Laboratory,Adelphi,United States,2016-12-15,Matrix-free Krylov iteration for implicit convolution of numerically low-rank data,39.0030666,-76.9721023,0
Siami M.,P.C. Rossin College of Engineering &amp; Applied Science,Bethlehem,United States,2016-12-27,Notions of centrality in consensus protocols with structured uncertainties,40.6178915,-75.3786521,0
Feng W.,Nanjing University of Science and Technology,Nanjing,China,2016-12-01,Thermomechanical processing optimization for 304 austenitic stainless steel using artificial neural network and genetic algorithm,32.0438284,118.7788631,1
Ferrarotti A.,Università degli Studi di Genova,Genoa,Italy,2016-12-01,Generalized Equivalent Spectral Model for Serviceability Analysis of Footbridges,44.40726,8.9338624,2
Gholami A.,Reservoir Engineering Division,Tehran,Iran,2016-12-01,Oil formation volume factor determination through a fused intelligence,35.6892523,51.3896004,2
Guo X.,China University of Geosciences,Wuhan,China,2016-12-28,"Influences of hydrocarbon charging and overpressure on reservoir porosity in Kela-2 gas field of the Kuqa Depression, Tarim Basin",30.5951051,114.2999353,1
Kirikova M.,Riga Technical University,Riga,Latvia,2016-12-01,Variable Contents of Enterprise Models,56.9493977,24.1051846,2
Lennholm M.,European Commission,Brussels,Belgium,2016-12-02,Real-time control of ELM and sawtooth frequencies: Similarities and differences,50.8465573,4.351697,2
Jeong Y.G.,Seoul National University,Seoul,South Korea,2016-12-16,Terahertz nanogap enabled phase transition engineering on vanadium dioxide,37.5666791,126.9782914,1
Li W.,University of Wisconsin-Platteville,Platteville,United States,2016-12-01,Resonant tunneling condition and transmission periodic characteristics for a metal barrier in the Fabry-Perot cavity,42.7342942,-90.4784451,0
Yu L.,Peking University Shenzhen Hospital,Shenzhen,China,2016-12-08,EXPERIMENTAL STUDY ON TISSUE ENGINEERED BONES CONSTRUCTED BY HUMAN BONE MORPHOGENETIC PROTEIN 2 GENE-MODIFIED HUMAN BONE MARROW MESENCHYMAL STEM CELLS,22.5445741,114.0545429,1
Van V.,University of Alberta,Edmonton,Canada,2016-12-19,"Optical Microring Resonators: Theory, Techniques, and Applications",53.5462055,-113.491241,13
Boonyagul S.,Rangsit University,Pathum Thani,Thailand,2016-12-12,A study on the design and construction of Electronic Apex Locator,14.048667,100.5640405,8
Tang Y.,Southeast University,Nanjing,China,2016-12-10,Unit leading-phase capability simulation based on modified auxiliary power model for thermal power plant,32.0438284,118.7788631,1
Choi D.,Chosun University,Gwangju,South Korea,2016-12-21,Invisible secure keypad solution resilient against shoulder surfing attacks,35.1594647,126.8515034,1
Marjanovic G.,UNSW Sydney,Sydney,Australia,2016-12-27,Numerical methods for stochastic differential equations in the Stiefel manifold made simple,-33.8698439,151.2082848,4
Paz A.,École de Technologie Supérieure,Montreal,Canada,2016-12-16,On the Exploration of Model-Based Support for DO-178C-Compliant Avionics Software Development and Certification,45.5031824,-73.5698065,0
Liu D.,Northeast Agricultural University,Harbin,China,2016-12-01,Complexity measurement of regional groundwater resources system using improved Lempel-Ziv complexity algorithm,45.7593633,126.6276177,1
Bicknell R.,"Plant &amp; Food Research, New Zealand",Auckland,New Zealand,2016-12-01,"Seeds of doubt: Mendel’s choice of Hieracium to study inheritance, a case of right plant, wrong trait",-36.852095,174.7631803,5
Liu X.,University of Iowa Carver College of Medicine,Iowa City,United States,2016-12-06,Distinct Roles for Conformational Dynamics in Protein-Ligand Interactions,41.6612561,-91.5299106,0
Uhl R.,Rheinisch-Westfälische Technische Hochschule Aachen,Aachen,Germany,2016-12-21,Non-linear behavioral X-Parameters model of single-phase rectifier in the frequency domain,50.776351,6.083862,2
Shirazi F.,Graduate University of Advanced Technology,Kerman,Iran,2016-12-29,Feature weighting for cancer tumor detection in mammography images using gravitational search algorithm,29.571858,57.301047,2
Zhao F.,Renmin University of China,Beijing,China,2016-12-09,A copy-move forgery detection scheme with improved clone region estimation,40.190632,116.412144,1
Guo J.,Fuzhou University,Fuzhou,China,2016-12-15,Research on small damage detection in cantilever beam based on vibration mode and stationary wavelet transform,26.0774954,119.2918215,1
Jeong D.W.,Korea Advanced Institute of Science and Technology,Daejeon,South Korea,2016-12-16,Enhanced stability of freestanding lipid bilayer and its stability criteria,36.3497007,127.3849016,1
Dos Santos L.,Universidade Estadual de Campinas,Campinas,Brazil,2016-12-21,Unraveling the genetic basis of xylose consumption in engineered Saccharomyces cerevisiae strains,-22.9056391,-47.059564,9
Wang W.,"Shanghai Institute of Ceramics, Chinese Academy of Sciences",Shanghai,China,2016-12-01,Enhanced perovskite solar cells with cesium-doped TiO<inf>2</inf> compact layer,31.2312707,121.4700152,1
Wen R.,National Tsing Hua University,Hsinchu,Taiwan,2016-12-19,Self-regulated 1-butanol production in Escherichia coli based on the endogenous fermentative control,24.8066333,120.9686833,1
Radhakrishnan R.,Global Power Technologies Group,Lake Forest,United States,2016-12-27,Doping engineering to enhance performance of a silicon carbide power device,42.2586461,-87.8407055,0
Wang C.,Shandong University of Technology,Zibo,China,2016-12-01,Tailored design of top-tensioned composite risers for deep-water applications using three different approaches,36.8129564,118.0488401,1
Sampson D.M.,"University of Western Australia, Centre for Ophthalmology and Visual Science",Perth,Australia,2016-12-01,Enhanced visualization of subtle outer retinal pathology by en face optical coherence tomography and correlation with multi-modal imaging,-31.9558933,115.8605855,15
Mou S.Y.,University of Science and Technology Beijing,Beijing,China,2016-12-01,Overview of fracturing proppants,40.190632,116.412144,1
Zhang H.,China Academy of Space Technology,Beijing,China,2016-12-27,Exploration of the relationship between emitted energy spectrum and multipactor threshold,40.190632,116.412144,1
Abu Samah N.,Universiti Teknologi MARA,Shah Alam,Malaysia,2016-12-01,H <sup>+</sup> -ion-sensitive FET macromodel in LTSPICE IV,3.0739429,101.5185278,8
Sani M.,Universiti Malaysia Pahang Al-Sultan Abdullah,Pekan,Malaysia,2016-12-07,Dynamic Study of Bicycle Frame Structure,3.4895509,103.390396,8
Ryu J.S.,Korea Basic Science Institute,Daejeon,South Korea,2016-12-16,Experimental investigation of Mg isotope fractionation during mineral dissolution and clay formation,36.3497007,127.3849016,1
Lv X.,"College of Chemical and Biological Engineering, Zhejiang University",Hangzhou,China,2016-12-01,Combinatorial pathway optimization in Escherichia coli by directed co-evolution of rate-limiting enzymes and modular pathway engineering,30.2489634,120.2052342,1
Lyakhov K.,Jeju National University,Jeju,South Korea,2016-12-01,Some Features of Boron Isotopes Separation by the Laser-Assisted Retardation of Condensation Method in Multipass Irradiation Cell Implemented as a Resonator,33.4887737,126.4987083,1
Swiech M.,Northwestern University,Evanston,United States,2016-12-05,Prospects for shaping user-centric mobile application workloads to benefit the cloud,42.0470043,-87.6846053,0
Seppälä S.,The Novo Nordisk Foundation Center for Biosustainability,Lyngby,Denmark,2016-12-20,Mapping the membrane proteome of anaerobic gut fungi identifies a wealth of carbohydrate binding proteins and transporters,55.7718649,12.5051413,2
Beliakov G.,Deakin University,Geelong,Australia,2016-12-01,Penalty-Based and Other Representations of Economic Inequality,-38.1493248,144.3598241,4
Burrow M.P.N.,University of Birmingham,Birmingham,United Kingdom,2016-12-01,The evidence for rural road technology in low-income countries,52.4796992,-1.9026911,2
Wang C.,Liaoning Technical University,Fuxin,China,2016-12-15,Relation of coal freezing adhesive strength with water-lubricating coefficient of kinetic friction,42.330278,122.015278,1
Chen S.,Institute of Mechanics Chinese Academy of Sciences,Beijing,China,2016-12-01,A quasi-one-dimensional model for hypersonic reactive flow along the stagnation streamline,40.190632,116.412144,1
Spindler M.,Technische Universität München,Munich,Germany,2016-12-22,Modularized control algorithm for automated material handling systems,48.1371079,11.5753822,2
Radhakrishnan J.,"Tata Institute of Fundamental Research, Mumbai",Mumbai,India,2016-12-01,The zero-error randomized query complexity of the pointer function,19.08157715,72.88662753964906,3
Pergl R.,Czech Technical University in Prague,Prague,Czech Republic,2016-12-09,Transformation &amp; Engineering of Enterprises (TEE 2016) Preface,50.0874654,14.4212535,2
Martinez J.S.V.,Universidad Tecnológica Emiliano Zapata del Estado de Morelos,Morelos,Mexico,2016-12-22,Workbench's implementations based in telecontrol system software architecture,18.75,-99.0,7
Lan L.H.,Tsinghua University,Beijing,China,2016-12-01,Engineering Halomonas spp. as A Low-Cost Production Host for Production of Bio-surfactant Protein PhaP,40.190632,116.412144,1
Wang K.,University of Electronic Science and Technology of China,Chengdu,China,2016-12-15,A fault diagnosis index based on complex movement of planetary gearbox,30.6598628,104.0633717,1
Merey S.,Middle East Technical University (METU),Ankara,Turkey,2016-12-01,Analysis of the Black Sea sediments by evaluating DSDP Leg 42B drilling data for gas hydrate potential,39.7160439,32.7059948,2
Song G.,University of Chinese Academy of Sciences,Beijing,China,2016-12-14,Minimally invasive spinal surgical robot velocity control method,40.190632,116.412144,1
Schueller M.,Eastern Switzerland University of Applied Sciences,Rapperswil,Switzerland,2016-12-15,Influence of the surface conductivity of a single glass barrier on the breakdown voltage in an air insulated rod plane arrangement,47.2266532,8.8164042,2
Jiang F.,University of Science and Technology Beijing,Beijing,China,2016-12-15,A three-zone structure loading model of overlying strata and its application on rockburst prevention,40.190632,116.412144,1
Qiao X.,Beihang University,Beijing,China,2016-12-27,A prediction model of hard landing based on RBF neural network with K-means clustering algorithm,40.190632,116.412144,1
Akbari P.,SickKids Research Institute,Toronto,Canada,2016-12-01,"Generating mechanically stable, pediatric, and scaffold-free nasal cartilage constructs in vitro",43.6534817,-79.3839347,0
Connell J.L.,College of Natural Sciences,Austin,United States,2016-12-20,Three-dimensional printing of photoresponsive biomaterials for control of bacterial microenvironments,30.2711286,-97.7436995,0
Bernuzzi C.,Politecnico di Milano,Milan,Italy,2016-12-01,An advanced design procedure for the safe use of steel storage pallet racks in seismic zones,45.4641943,9.1896346,2
Yuan H.,College of Natural Sciences and Mathematics,Houston,United States,2016-12-03,Heavy oil sands measurement and rock-physics modeling,29.7589382,-95.3676974,0
Bo L.,Chongqing University,Chongqing,China,2016-12-01,A method of enhancing the fault characteristics in early stage of rolling bearing based on phase-space reconstruction and ICA with reference,30.05518,107.8748712,1
Wang X.,Northwestern Polytechnical University,Xi'an,China,2016-12-14,Two-sided time domain order reduction methods for linear control systems,34.261004,108.9423363,1
Erkan İ.,Süleyman Demirel Üniversitesi,Isparta,Turkey,2016-12-01,Analyzing level of service through anthropometric scale and its contribution to transportation engineering,37.9465412,30.9602093,2
Madalin C.L.,Universitatea Tehnica din Cluj-Napoca,Cluj Napoca,Romania,2016-12-09,Numerical simulations of the electromagnetic field shielding performances for reducing the induced faults in the coils of a three-phase miniature circuit breaker,46.769379,23.5899542,2
Lawler S.,College of Engineering and Computing,Fairfax,United States,2016-12-01,Sensitivity considerations and the impact of spatial scaling for storm surge modeling in wetlands of the Mid-Atlantic region,38.8462236,-77.3063733,0
Ghafoor F.,"International Islamic University, Islamabad",Islamabad,Pakistan,2016-12-01,Using social network analysis of human aspects for online social network software: a design methodology,33.6938118,73.0651511,3
Hwang J.,Kyungnam University,Changwon,South Korea,2016-12-01,A fault calculation method for loop structured distribution feeders,35.227956,128.6818586,1
Faveri C.D.,Faculdade de Ciências e Tecnologia da Universidade Nova de Lisboa,Caparica,Portugal,2016-12-05,Goal-Driven Deception Tactics Design,38.65374105,-9.208963679535769,2
Xiong L.,Lakehead University,Thunder Bay,Canada,2016-12-28,The ACEII recombinant Trichoderma reesei QM9414 strains with enhanced xylanase production and its applications in production of xylitol from tree barks,48.406414,-89.259796,0
Zaharakis I.D.,Computer Technology Institute and Press,Rio,Greece,2016-12-20,"Exploiting ubiquitous computing, mobile computing and the internet of things to promote science education",38.2981583,21.7775953,2
Sladkova M.,The New York Stem Cell Foundation Research Institute,New York,United States,2016-12-01,Fabrication of macroporous cement scaffolds using PEG particles: In vitro evaluation with induced pluripotent stem cell-derived mesenchymal progenitors,40.7127281,-74.0060152,0
Wang X.D.,Wuhan University of Science and Technology,Wuhan,China,2016-12-01,Numerical simulation and vibration test on the liquid-solid coupling system of a sink roll device,30.5951051,114.2999353,1
Li Y.,Power Dispatching Control Center,Nanning,China,2016-12-01,Probabilistic power flow considering variable bandwidth kernel density estimation for traction substation loads of high-speed railways,22.8193063,108.3627211,1
Nozawa A.,Aoyama Gakuin University,Tokyo,Japan,2016-12-01,Psychophysiological Assessment of the Adaptive Asynchronous Human–Machine System on the Operation Period Discrimination Characteristic,35.6768601,139.7638947,1
Das B.,"Government College of Engineering and Textile Technology, Serampore",Hooghly,India,2016-12-01,DG placement in radial distribution network by symbiotic organisms search algorithm for real power loss minimization,22.90994025,88.01208246766723,3
Jiao Z.,Southeast University,Nanjing,China,2016-12-01,Optimization of reaction for synthesis of polyisobutylene amine between amination agent and epoxy polyisobutylene,32.0438284,118.7788631,1
Wen H.,South China University of Technology,Guangzhou,China,2016-12-01,A control method of variable speed limits for highway mountain breeze transit road in rainy days,23.1301964,113.2592945,1
Shamloo A.,Sharif University of Technology,Tehran,Iran,2016-12-01,Investigation of the adhesive characteristics of polymer-protein systems through molecular dynamics simulation and their relation to cell adhesion and proliferation,35.6892523,51.3896004,2
Fu W.,NYU Abu Dhabi,Abu Dhabi,United Arab Emirates,2016-12-01,"Algal cell factories: Approaches, applications, and potentials",24.4538352,54.3774014,2
Manikyam R.,University of South Alabama,Mobile,United States,2016-12-05,Comparing the effectiveness of commercial obfuscators against MATE attacks,30.6913462,-88.0437509,0
Sun S.,Fujian Agriculture and Forestry University,Fuzhou,China,2016-12-07,The metabolic flux regulation of Klebsiella pneumoniae based on quorum sensing system,26.0774954,119.2918215,1
Silva K.,Universidade de Brasília,Brasilia,Brazil,2016-12-01,Generalized Alpha Plane for Numerical Differential Protection Applications,-10.3333333,-53.2,-1
Rowland S.,The University of Queensland,Brisbane,Australia,2016-12-01,Do we need to design course-based undergraduate research experiences for authenticity?,-27.4689682,153.0234991,4
Bachmann B.,Vanderbilt University,Nashville,United States,2016-12-01,Applied evolutionary theories for engineering of secondary metabolic pathways,36.1622767,-86.7742984,0
Moot R.,Emory University,Atlanta,United States,2016-12-07,Genetic engineering of chimeric antigen receptors using lamprey derived variable lymphocyte receptors,33.7489924,-84.3902644,0
Takahashi N.,The University of Tokyo,Tokyo,Japan,2016-12-01,Buffer layer engineering on graphene via various oxidation methods for atomic layer deposition,35.6768601,139.7638947,1
Fu X.W.,State Key Laboratory for Mesoscopic Physics,Beijing,China,2016-12-27,Strain-Gradient Modulated Exciton Emission in Bent ZnO Wires Probed by Cathodoluminescence,40.190632,116.412144,1
He T.,Nanyang Technological University,Singapore City,Singapore,2016-12-21,Design of fuzzy logic based controller for energy efficient operation in building,1.2899175,103.8519072,8
Yang Y.,Beijing Jiaotong University,Beijing,China,2016-12-01,Traffic Safety Region Estimation Based on SFS-PCA-LSSVM: An Application to Highway Crash Risk Evaluation,40.190632,116.412144,1
Liu F.,Ministry of Transport of the People's Republic of China,Beijing,China,2016-12-01,Back-analysis of double-layer rigid pavement structure parameters,40.190632,116.412144,1
Nieman G.F.,Norton College of Medicine,Syracuse,United States,2016-12-01,"Lung stress, strain, and energy load: engineering concepts to understand the mechanism of ventilator-induced lung injury (VILI)",43.0481221,-76.1474244,0
Zhang K.,China Agricultural University,Beijing,China,2016-12-14,Design and analysis of a 4-PPPR parallel manipulator for strawberry harvesting in the ridge cultivation model,40.190632,116.412144,1
Kalayci C.B.,Pamukkale Üniversitesi,Denizli,Turkey,2016-12-30,An ant colony system empowered variable neighborhood search algorithm for the vehicle routing problem with simultaneous pickup and delivery,37.8275892,29.2389539,2
Halkos G.,University of Thessaly,Volos,Greece,2016-12-15,National CSR and institutional conditions: An exploratory study,39.3624833,22.9401864,2
Tang Y.Q.,The Hong Kong Polytechnic University,Hong Kong,Hong Kong,2016-12-07,"Geometrically nonlinear analysis of shells by quadrilateral flat shell element with drill, shear, and warping",22.2793278,114.1628131,1
Garcia-Rodriguez V.H.,Instituto Politécnico Nacional,Mexico,Mexico,2016-12-22,A DC motor driven by a DC/DC Boost converter-inverter: Modeling and simulation,19.4326296,-99.1331785,7
