author_name,affiliation,city,country,publication_date,title,latitude,longitude,cluster
Peng G.,Nantong University,Nantong,China,2013-12-01,Grey relational analysis of influencing factors of bearing capacity for super-long bored piles,31.9827896,120.8904588,1
Schenkmayerová A.,Slovak Academy of Sciences,Bratislava,Slovakia,2013-12-15,Microbial monooxygenase amperometric biosensor for monitoring of Baeyer-Villiger biotransformation,48.1516988,17.1093063,0
Liao X.,Hunan University,Changsha,China,2013-12-01,Surface quality investigation on pulse-laser assisted turning alumina ceramics based on orthogonal experiment method,28.1450774,113.2384362,1
Shin J.U.,Korea Advanced Institute of Science and Technology,Daejeon,South Korea,2013-12-11,Micro aerial vehicle type wall-climbing robot mechanism,36.3497007,127.3849016,1
Ho-Van K.,Ho Chi Minh City University of Technology - HCMUT,Ho Chi Minh City,Viet Nam,2013-12-16,Exact bit-error-rate analysis of underlay decode-andforward multi-hop cognitive networks with estimation errors,10.7763897,106.7011391,-1
Khadilkar M.R.,Cornell University College of Engineering,Ithaca,United States,2013-12-28,Phase behavior of binary mixtures of hard convex polyhedra,42.4374175,-76.54837235139263,2
Jing C.,Guilin University of Technology,Guilin,China,2013-12-16,Product configuration method based on ontology mapping,25.2779894,110.2910622,1
Pang Y.,Xihua University,Chengdu,China,2013-12-16,A study of complete lattice in multi-state coherent system reliability analysis,30.6598628,104.0633717,1
Ibrahim A.,University of Gezira,Wad Medani,Sudan,2013-12-11,"Specifying abstract data types: A behavioral model, an axiomatic representation",14.3965781,33.5309561,3
Vogel-Walcutt J.,Cognitive Performance Group,Orlando,United States,2013-12-13,Using learners' internal states to drive feedback decisions,28.5421109,-81.3790304,5
Evans R.,Cornell University,Ithaca,United States,2013-12-09,Mapping genres in order to facilitate the teaching and learning of writing in the disciplines,42.4374175,-76.54837235139263,2
Foroughi C.K.,George Mason University,Fairfax,United States,2013-12-13,Do interruptions affect the quality of work?,38.8462236,-77.3063733,2
Lv H.,Southwest Jiaotong University,Chengdu,China,2013-12-16,Data acquisition and analysis of individual travel based on GPS,30.6598628,104.0633717,1
Woiselle A.,"SAFRAN, France",Paris,France,2013-12-09,Poisson noise removal with pyramidal multi-scale transforms,48.8588897,2.3200410217200766,0
Sun Y.,North China Electric Power University,Beijing,China,2013-12-16,A wireless sensor networks routing algorithm optimized based on potential field,40.190632,116.412144,1
Klevinskis A.,Vilniaus Gedimino Technikos Universitetas,Vilnius,Lithuania,2013-12-11,Theoretical research of mechanical behaviour of magneto-rheological fluid,54.6870458,25.2829111,0
Wang D.,Southwest Jiaotong University,Chengdu,China,2013-12-05,Mechanism of the effect of groove-textured surface on the friction vibration and noise,30.6598628,104.0633717,1
Lheurette É.,Institut d'Electronique de Microélectronique et de Nanotechnologie (IEMN),Villeneuve-d'Ascq,France,2013-12-06,Metamaterials and wave control,50.6193174,3.1314002,0
Chekrygina I.I.,National Technical University Kharkiv Polytechnic Institute,Kharkiv,Ukraine,2013-12-04,FMR and structure characterization of cobalt microgranule arrays,49.9923181,36.2310146,0
Morange M.,École Normale Supérieure,Paris,France,2013-12-01,Comparison Between the Work of Synthetic Biologists and the Action of Evolution: Engineering Versus Tinkering,48.8588897,2.3200410217200766,0
Kashiyama A.,Osaka University,Suita,Japan,2013-12-01,Depth limited treatment planning and scheduling for electronic triage system in MCI,34.7594193,135.516835,1
Splawn J.,Air Force Institute of Technology,Dayton,United States,2013-12-13,Prediction of perceived workload from task performance and heart rate measures,39.7589478,-84.1916069,2
Sanders M.,Quinnipiac University,Hamden,United States,2013-12-13,Classroom design and student engagement,41.3959302,-72.8968574,2
Cherix N.,École Polytechnique Fédérale de Lausanne,Lausanne,Switzerland,2013-12-17,Fail-safe modular control platform for power electronic applications in R&amp;D environments,46.5218269,6.6327025,0
Sakurai D.,The University of Tokyo,Tokyo,Japan,2013-12-14,Hollow polylactic acid microcapsules fabricated by gas/oil/water and bubble template methods,35.6768601,139.7638947,1
Thodesen J.,NOFIMA,As,Norway,2013-12-05,"Genetic improvement of tilapias in China: Genetic parameters and selection responses in growth, survival and external color traits of red tilapia (Oreochromis spp.) after four generations of multi-trait selection",59.67928085,10.774163640502412,0
Dreier S.,Technische Universität Dresden,Dresden,Germany,2013-12-31,Influence of films on the surface of electrical contacts at cryogenic temperatures,51.0493286,13.7381437,0
Rezgui N.D.,Manchester Metropolitan University,Manchester,United Kingdom,2013-12-04,A microwave/millimetre radar approach to shoe screening for airline passenger security,53.4794892,-2.2451148,0
Rui X.,Qingdao Huanghai College,Qingdao,China,2013-12-27,Fiber optic gyroscope output signal processing based on multiwavelet denoising,36.0637967,120.3192081,1
Habtamu A.L.,Southwest Jiaotong University,Chengdu,China,2013-12-16,Track selection for light rail transit (LRT) projects by applying analytic hierarchy process (AHP) decision-making method - Case study: Evaluation of addis ababa light rail transit (AALRT) project's track selection,30.6598628,104.0633717,1
Niu G.,Ordnance Engineering College,Shijiazhuang,China,2013-12-16,An improved matching algorithm and applications in the simulation platform of C4ISR system,38.0429742,114.5088385,1
Grier R.A.,Institute for Defense Analyses,Alexandria,United States,2013-12-13,The system usability scale: Beyond standard usability testing,38.8051095,-77.0470229,2
Hassan A.,Sudan University of Science and Technology,Khartoum,Sudan,2013-12-11,Modeling consumer loan default prediction using neural netware,15.5635972,32.5349123,3
Lavoie N.,"PARALLEL CONSULTING, LLC",Petaluma,United States,2013-12-13,New insights into the detrimental effects of peer passengers on teen drivers,38.2325829,-122.636465,2
Li X.,Southwest Jiaotong University,Chengdu,China,2013-12-16,Automatic control process analysis on railway cargo handling conditions under e-commerce,30.6598628,104.0633717,1
Uchiyama T.,Nagoya University,Nagoya,Japan,2013-12-16,Numerical simulation of water flow through a nano-hydraulic turbine of waterfall-type by particle method,35.1851045,136.8998438,1
Traore I.,University of Victoria,Victoria,Canada,2013-12-01,Software security engineering - Part I: Security requirements and risk analysis,48.4283182,-123.364953,4
Hu Y.,Dalian University of Technology,Dalian,China,2013-12-16,Exponential smoothing model for condition monitoring: A case study,39.740278,122.255833,1
Blanc K.L.L.,Idaho National Laboratory,Idaho Falls,United States,2013-12-13,Computer-based procedures for nuclear power plant field workers: Preliminary results from two evaluation studies,43.4887907,-112.03628,4
Gopal Ram S.,"Dongguk University, Seoul",Seoul,South Korea,2013-12-23,Investigations on the hydrothermal preparation of shape-engineered zinc oxide nanostructures,37.5666791,126.9782914,1
Jia H.,Jilin University,Changchun,China,2013-12-16,Topology control issues in wireless sensor networks for information collection in intelligent transportation systems,43.8844201,125.3180998,1
Musa A.,International Islamic University Malaysia,Kuala Lumpur,Malaysia,2013-12-11,Analysis of aerodynamic torques affecting dust particle orientation as input to microwave cross polarization,3.1516964,101.6942371,7
Chen C.,A. James Clark School of Engineering,College Park,United States,2013-12-06,Incremental learning approach for improved prediction,38.980666,-76.9369189,2
Gueguin M.,Laboratoire Navier,Marne-la-Vallee,France,2013-12-25,A homogenization approach for evaluating the longitudinal shear stiffness of reinforced soils: Column versus cross trench configuration,48.8494036,2.6727019475243083,0
Luo Z.,South China University of Technology,Guangzhou,China,2013-12-16,A distributed anonymization scheme for privacy-preserving recommendation systems,23.1301964,113.2592945,1
Liang X.,Life Technologies,Carlsbad,United States,2013-12-20,Escherichia coli with two linear chromosomes,33.1580933,-117.3505966,2
Heidrich J.,Fraunhofer Institute for Experimental Software Engineering IESE,Kaiserslautern,Germany,2013-12-01,Continuous process improvement,49.4432174,7.7689951,0
Junru G.,Hebei University of Engineering,Handan,China,2013-12-16,Research on fault diagnosis method of steam turbine generator unit based on multilayer information fusion,36.6107711,114.4857072,1
Xu F.,Sichuan Tourism University,Chengdu,China,2013-12-16,Analysis of model of community sports logistics distribution center location under electronic commerce,30.6598628,104.0633717,1
Timmermans H.,Technische Universiteit Eindhoven,Eindhoven,Netherlands,2013-12-31,Foreword,51.4392648,5.478633,0
Pillutla R.,Tata Consultancy Services India,Mumbai,India,2013-12-04,Methodology to bridge the gaps between engineering education and the industry requirements,19.08157715,72.88662753964906,6
Elsabahy M.,Texas A&amp;M University,College Station,United States,2013-12-30,Needle-free gene delivery through the skin: An overview of recent strategies,30.6183939,-96.3455991,2
Balkin E.A.,The Ohio State University,Columbus,United States,2013-12-13,How surgical robotics transform the development of expertise in modern operating rooms: An ethnographic study,39.9622601,-83.0007065,2
Hussein R.O.,University of Windsor,Windsor,Canada,2013-12-25,The effect of processing parameters and substrate composition on the corrosion resistance of plasma electrolytic oxidation (PEO) coated magnesium alloys,42.2858536,-82.9780695,2
Mohamad A.,Omdurman Islamic University,Omdurman,Sudan,2013-12-11,Adaptive median filter background subtractions technique using fuzzy logic,15.6445536,32.4777311,3
Samui P.,Vellore Institute of Technology,Vellore,India,2013-12-18,The use of a relevance vector machine in predicting liquefaction potential,12.9021849,79.06110398623842,6
Joslin R.,Embry-Riddle Aeronautical University,Daytona Beach,United States,2013-12-13,Human factors hazards of ipads in general aviation cockpits,29.2108147,-81.0228331,5
Reddy V.R.,Sri Venkateswara University,Tirupati,India,2013-12-30,Electrical properties and interface states of rare-earth metal ytterbium schottky contacts to p-type inp,13.6316368,79.4231711,6
Fijalkow N.,Institut de Recherche en Informatique Fondamentale (IRIF),Paris,France,2013-12-01,Emptiness of alternating tree automata using games with imperfect information,48.8588897,2.3200410217200766,0
Pechenin V.,National Aerospace University “Kharkiv Aviation Institute”,Kharkiv,Ukraine,2013-12-04,A tracking filter based on circuit FLL with improved noise-immunity,49.9923181,36.2310146,0
Xu Y.,Chang'an University,Xi'an,China,2013-12-16,Applying six sigma to supply chain in rural logistics,34.261004,108.9423363,1
Weijers E.M.,"VU University Medical Center, Institute for Cardiovascular Research VU",Amsterdam,Netherlands,2013-12-01,Multiple roles of proteases in angiogenesis,52.3730796,4.8924534,0
Nichols J.E.,John Sealy School of Medicine,Galveston,United States,2013-12-20,"Novel in vitro respiratory models to study lung development, physiology, pathology and toxicology",29.3872254,-94.992736,2
Yoon H.K.,Ajou University,Suwon,South Korea,2013-12-07,A novel protease activity assay method based on an engineered autoinhibited protein using an enzyme-linked immunoassay,37.2633325,127.0287472,1
Mazaeva N.,"Medtronic, Inc.",Minneapolis,United States,2013-12-13,Ecological interface design of a photo camera display: Method and example,44.9772995,-93.2654692,2
Zhu J.,Shanghai Jiao Tong University,Shanghai,China,2013-12-16,Analysis and design on information management system for auto-part container leasing platform,31.2312707,121.4700152,1
Li C.,"School of Mechanical Engineering and Automation, Northeastern University",Shenyang,China,2013-12-16,Accuracy reliability analysis of power servo tool holder,41.8026095,123.4279105,1
Kassim A.,Universiti Teknikal Malaysia Melaka,Malacca,Malaysia,2013-12-31,Performances study of distance measurement sensor with different object materials and properties,2.3293744,102.2880962,7
Chaieb Memmi I.,Ecole Supérieure de Technologie et d'Informatique,Unknown,Tunisia,2013-12-30,A new approach for solving capacitated lot sizing and scheduling problem with sequence and period-dependent setup costs,36.7958707,10.1687699,0
Zhang L.,East China Normal University,Shanghai,China,2013-12-01,Specifying and modeling automotive cyber physical systems,31.2312707,121.4700152,1
Liao X.,Southwest Jiaotong University,Chengdu,China,2013-12-16,Strategy and optimization of empty container transportation,30.6598628,104.0633717,1
Bei L.,Shanghai University,Shanghai,China,2013-12-27,Software intellectual property management through self-claiming of the certificate of origin of the source code,31.2312707,121.4700152,1
Zhang J.,University of Lanzhou School of Medicine,Lanzhou,China,2013-12-16,Text localization based on the discrete shearlet transform,36.474436,103.733224,9
Yang L.,Northeast Forestry University,Harbin,China,2013-12-16,Numerical analysis for steps excavation schemes of old embankment in highway-widening engineering,45.7593633,126.6276177,1
Ray S.S.,National Institute of Technology Rourkela,Rourkela,India,2013-12-01,Graph theory with algorithms and its applications: In applied science and technology,22.2309255,84.8678705,6
Dietz A.S.,University of Central Florida,Orlando,United States,2013-12-13,Developing unmanned aerial system training: An event-based approach,28.5421109,-81.3790304,5
Lee K.H.,Department of Computer Science,West Lafayette,United States,2013-12-09,LogGC: Garbage collecting audit log,40.4258686,-86.9080655,2
Yeo D.,Imperial College London,London,United Kingdom,2013-12-10,Improving embryonic stem cell expansion through the combination of perfusion and bioprocess model design,51.5074456,-0.1277653,0
Li H.,Hunan University,Changsha,China,2013-12-15,Ultrasensitive label-free amplified colorimetric detection of p53 based on G-quadruplex MBzymes,28.1450774,113.2384362,1
Hegde S.,School of Engineering and Applied Sciences,Buffalo,United States,2013-12-13,A bottom-up approach to understanding the efficacy of event-analysis in healthcare: Paradigm shift from safety to resilience engineering,42.8867166,-78.8783922,2
Spanakis E.G.,Institute of Computer Science,Heraklion,Greece,2013-12-01,DAPHNE: A disruption-tolerant application proxy for e-health network environments,35.33908,25.1332843,0
Bakodah H.O.,King Abdulaziz University,Jeddah,Saudi Arabia,2013-12-16,Solving hammerstein type integral equation by new discrete adomian decomposition methods,21.5504432,39.1742363,3
Hu J.,Xihua University,Chengdu,China,2013-12-09,A high-accuracy linear conservative difference scheme for rosenau-RLW equation,30.6598628,104.0633717,1
Chen L.,Hohhot Railway Bureau,Hohhot,China,2013-12-16,Overall objectives and principles of optimizing adjustments in locomotive affair productivity layout,40.8400679,111.742171,1
Chang Y.Y.,National Formosa University Taiwan,Yunlin,Taiwan,2013-12-25,High temperature wettability of ion implanted multicomponent CrAlSiN films by molten glass,23.6990775,120.5245511,1
Romaniuk R.S.,Politechnika Warszawska,Warsaw,Poland,2013-12-24,EuCARD<inf>2</inf> - Enhanced Accelerator R&amp;D in Europe,52.2319581,21.0067249,0
Bazzan A.L.C.,Universidade Federal do Rio Grande do Sul,Porto Alegre,Brazil,2013-12-20,Introduction to intelligent systems in traffic and transportation,-30.0324999,-51.2303767,-1
Kongsombut K.,Mae Fah Luang University,Chiang Rai,Thailand,2013-12-31,Real-time advisory service for orchid care,19.7589517,99.6734592,-1
Arar O.F.,Türkiye Bilimsel ve Teknolojik Araştirma Kurumu,Kavaklidere,Turkey,2013-12-11,A exible rule-Based framework for pilot performance analysis in air combat simulation systems,37.4456315,28.364925,0
Wu M.,North China University of Technology,Beijing,China,2013-12-16,The design and implementation of B2B e-commerce system's privileges,40.190632,116.412144,1
Ferdavani A.K.,Universiti Teknologi Malaysia,Johor Bahru,Malaysia,2013-12-06,Reconfiguration of distribution system through two minimum-current neighbour-chain updating methods,1.4581986,103.7649059,7
Bolla R.,Consorzio Nazionale Interuniversitario per le Telecomunicazioni,Parma,Italy,2013-12-27,Exposing energy-aware capabilities in next generation network devices,44.6952006,10.097986896904466,0
Zhang W.,Beijing Institute of Technology,Beijing,China,2013-12-09,Robust minimum variance multiple-input multiple-output radar beamformer,40.190632,116.412144,1
Walker A.M.,Gallogly College of Engineering,Norman,United States,2013-12-13,Spatial orientation aware smartphones for tele-operated robot control in military environments: A usability experiment,35.2225717,-97.4394816,2
Hag Elamin K.A.E.M.,Al Baha University,Al Aqiq,Saudi Arabia,2013-12-11,On the steady-state error covariance matrix of Kalman filtering with intermittent observations in the presence of correlated noises at the same time,20.4126551,41.777742474248925,3
Zhang J.,Southwest Jiaotong University,Chengdu,China,2013-12-16,Electric multiple units train traction calculating system,30.6598628,104.0633717,1
Fournaris A.P.,The Western Greece University of Applied Sciences (TEI of Western Greece),Patra,Greece,2013-12-01,Security and cryptographic engineering in embedded systems,38.246242,21.7350847,0
Jeffril M.,Universiti Teknologi MARA,Shah Alam,Malaysia,2013-12-31,The integration of fuzzy logic and artificial neural network methods for mobile robot obstacle avoidance in a static environment,3.0739429,101.5185278,7
Chen Y.Y.,Universiti Teknologi PETRONAS,Seri Iskandar,Malaysia,2013-12-16,Rule based clinical decision support system for hematological disorder,4.3612524,100.9508728,7
Liu W.,Academy of Armored Force Engineering China,Beijing,China,2013-12-16,Research on procedure and method for identification of general quality characteristics,40.190632,116.412144,1
Lobato E.,University of Central Florida,Orlando,United States,2013-12-13,A dual-process approach to understanding human-robot interaction,28.5421109,-81.3790304,5
Navickiene E.,Vilniaus Gedimino Technikos Universitetas,Vilnius,Lithuania,2013-12-30,Doctorate at the faculty of architecture of VGTU: Development and tendencies of evolution in the European Context,54.6870458,25.2829111,0
Gimpel D.,Københavns Universitet,Copenhagen,Denmark,2013-12-01,Civilizing bodies: Somatic engineering in China,55.6867243,12.5700724,0
Zhang C.,Key Laboratory of Road and Traffic Engineering of the State Ministry of Education,Shanghai,China,2013-12-16,Estimating bus travel speed under information collection environment,31.2312707,121.4700152,1
Mandel I.M.,The Graduate Center,New York,United States,2013-12-30,Dispersion engineering of surface plasmons,40.7127281,-74.0060152,2
Finkelstein M.,University of the Free State,Bloemfontein,South Africa,2013-12-01,Shocks and degradation,-29.116395,26.215496,14
Mu B.,Tongji University,Shanghai,China,2013-12-16,A requirement evolution system for medical service composition,31.2312707,121.4700152,1
Lei G.,"Key Laboratory of Embedded System and Service Computing, Ministry of Education",Shanghai,China,2013-12-16,An initialization method based on the core clusters for locality-weight fuzzy c-means clustering,31.2312707,121.4700152,1
Shull F.,"Fraunhofer USA, Inc.",Plymouth,United States,2013-12-01,Technical debt: Showing the way for better transfer of empirical results,42.7369124,-96.2213607,2
Nie Z.,Tsinghua University,Beijing,China,2013-12-18,Prediction of distortion in quenching-tempering processes for a SM256 steel component with internal thread,40.190632,116.412144,1
Cheng X.,State Key Laboratory of Supramolecular Structure and Materials,Changchun,China,2013-12-07,"Morphology-dependent fluorescence ON/OFF of a beryllium complex: ACQ in amorphous solids, AEE in crystalline powders and the dark/bright fluorescence switch",43.8844201,125.3180998,1
Baldwin V.,University of Nebraska–Lincoln,Lincoln,United States,2013-12-01,Patent and trademark information: Uses and perspectives,40.8088861,-96.7077751,2
Moreno C.,University of Waterloo,Waterloo,Canada,2013-12-23,Non-intrusive program tracing and debugging of deployed embedded systems through side-channel analysis,43.4652699,-80.5222961,2
Goyal P.,Indian Institute of Science,Bengaluru,India,2013-12-01,Faster deterministic algorithms for r-dimensional matching using representative sets,12.98815675,77.62260003796,6
Barba M.,"Università Cattolica del Sacro Cuore, Campus di Roma",Rome,Italy,2013-12-09,Adipose-derived mesenchymal cells for bone regereneration: State of the art,41.8933203,12.4829321,0
Elbably M.,Helwan University,Helwan,Egypt,2013-12-31,New BIST scheme and 3-D generic diagnostic algorithm for nano-scale devices,29.8500001,31.333333,0
Rieger C.G.,Idaho National Laboratory,Idaho Falls,United States,2013-12-19,Resilient control systems: A multi-agent dynamic systems perspective,43.4887907,-112.03628,4
Guo Y.,Xidian University,Xi'an,China,2013-12-16,Time and frequency synchronisation scheme for orthogonal frequency division multiplexing-based cooperative systems,34.261004,108.9423363,1
Carr D.,University College Dublin,Dublin,Ireland,2013-12-01,SIXTH: A middleware for supporting ubiquitous sensing in personal health monitoring,53.3493795,-6.2605593,0
Takai Y.,Osaka Sangyo University,Daito,Japan,2013-12-13,A pilot study investigating the impact of indoor wall construction on performance during long monotonous work,34.7120151,135.6235341,1
Gopalakrishnan A.,ABB Corporate Research India,Bengaluru,India,2013-12-09,Software based assistive systems in engineering education,12.98815675,77.62260003796,6
Gentzler M.D.,University of Central Florida,Orlando,United States,2013-12-13,Examining drivers' perception of internal and external distracter risk and predictors of these perceptions,28.5421109,-81.3790304,5
Sabeel T.,Universiti Teknologi Malaysia,Johor Bahru,Malaysia,2013-12-11,Detection of volatile compounds in urine using an electronic nose instrument,1.4581986,103.7649059,7
Yan S.,National Engineering Research Center for Non-food Biorefinery,Nanning,China,2013-12-02,Secretory pathway of cellulase: A mini-review,22.8193063,108.3627211,1
Loozen L.D.,University Medical Center Utrecht,Utrecht,Netherlands,2013-12-28,Porous bioprinted constructs in BMP-2 non-viral gene therapy for bone tissue engineering,52.0907006,5.1215634,0
Hoffman R.R.,Florida Institute for Human &amp; Machine Cognition,Pensacola,United States,2013-12-13,The macrocognitive decision ladder,30.421309,-87.2169149,2
Zhang D.,China Medical University Shenyang,Shenyang,China,2013-12-01,Bone marrow mesenchymal stem cell transplantation for experimental spinal cord injury: Transplantation routes and combination modes,41.8026095,123.4279105,1
Holtkamp F.,Fontys University of Applied Sciences,Eindhoven,Netherlands,2013-12-09,What can we learn from ankle foot orthosis users satisfaction?,51.4392648,5.478633,0
Ge Y.,"University of California, Santa Barbara",Santa Barbara,United States,2013-12-17,Potential mechanisms and environmental controls of TiO<inf>2</inf> nanoparticle effects on soil bacterial communities,34.4221319,-119.702667,2
Cao J.,Academy of Armored Force Engineering China,Beijing,China,2013-12-16,Design and implementation of virtual maintenance training system based on Cortona 3D,40.190632,116.412144,1
Guo Y.,Tsinghua University,Beijing,China,2013-12-05,Nonlinear robust adaptive control for free-floating flexible space manipulator system,40.190632,116.412144,1
Deng Z.,Southwest Jiaotong University,Chengdu,China,2013-12-16,Security construction of high-speed railway dispatching systems,30.6598628,104.0633717,1
Kolesnichenko A.,ETH Zürich,Zurich,Switzerland,2013-12-30,How to cancel a task,47.3744489,8.5410422,0
Gao L.,Key Laboratory of Expressway Maintenance Technology of Ministry of Transportation,Shenyang,China,2013-12-16,Freeway work zone rear-end conflict study based on two traffic conflict indicators,41.8026095,123.4279105,1
Maurer R.W.,University of Delaware,Newark,United States,2013-12-15,Folding and aggregation of a multi-domain engineered immunotoxin,40.735657,-74.1723667,2
Zhang Y.,Academy of Armored Force Engineering China,Beijing,China,2013-12-16,Research on decision-making process of condition-based maintenance,40.190632,116.412144,1
Wang Q.,Beijing University of Posts and Telecommunications,Beijing,China,2013-12-16,Two time slots distributed time-reversal space-time block coding for single-carrier block transmissions,40.190632,116.412144,1
Niazi M.,Riphah International University,Islamabad,Pakistan,2013-12-16,Special issue on 'empirical studies in software engineering',33.6938118,73.0651511,6
Subramaniam A.R.,Harvard University,Cambridge,United States,2013-12-17,A serine sensor for multicellularity in a bacterium,42.3656347,-71.1040018,2
Porto F.,Universidade de São Paulo,Sao Paulo,Brazil,2013-12-11,Generation of checking sequences using identification sets,-23.5506507,-46.6333824,12
Tian Y.,China 19th Metallurgical Corporation,Chengdu,China,2013-12-16,Ventures of highway BOT projects based on the combination of fuzzy theory and AHP,30.6598628,104.0633717,1
Fredenberg E.,Philips Healthcare Nederland,Eindhoven,Netherlands,2013-12-21,Measurement of breast-tissue x-ray attenuation by spectral mammography: First results on cyst fluid,51.4392648,5.478633,0
Yang K.,National Digital Switching System Engineering &amp; Technological Research Center,Zhengzhou,China,2013-12-16,A method of identifying P2P live streaming based on union features,34.7533392,113.6599983,1
Meyer R.M.,Pacific Northwest National Laboratory,Richland,United States,2013-12-06,Requirements for prognostic health management of passive components in advanced small modular reactors,38.7060457,-88.0949352,2
Mo Y.,Shenzhen University,Shenzhen,China,2013-12-16,Feeder bus network design problems under rail transit network conditions,22.5445741,114.0545429,1
Jadoon M.A.,University of Engineering &amp; Technology Mardan,Mardan,Pakistan,2013-12-11,Network coding for hybrid satellite-terrestrial networks over non-identical fading channels,34.1937969,72.0451467,6
De Preter P.,Belgian Agency for Management of Radioactive Waste and Enriched Fissile Materials,Brussels,Belgium,2013-12-01,The Belgian program for low and intermediate short lived waste management: From 1985 to license application,50.8465573,4.351697,0
Costigane B.,University of Cambridge,Cambridge,United Kingdom,2013-12-01,Mired in the meaning: Sustainability in consultancy,52.2055314,0.1186637,0
Nadeau S.,École de Technologie Supérieure,Montreal,Canada,2013-12-13,Sustainable canadian mining: Occupational health and safety challenges,45.5031824,-73.5698065,2
Yang D.,Beijing Institute of Technology,Beijing,China,2013-12-16,2D dubins path in environments with obstacle,40.190632,116.412144,1
Liu Y.,Xi'an University of Technology,Xi'an,China,2013-12-26,Study on static characteristics of the cylindrical-spherical joint surfaces,34.261004,108.9423363,1
Donohue B.,Parsons Brinckerhoff Quade Douglas Inc.,New York,United States,2013-12-16,Railway project integration engineering new methodology,40.7127281,-74.0060152,2
Dattel A.R.,Marywood University,Scranton,United States,2013-12-13,"The relationship between inattentional insensitivity of visual, tactile, and olfactory stimuli",41.4086874,-75.6621294,2
Cheng K.Y.,Nanjing University of Aeronautics and Astronautics,Nanjing,China,2013-12-13,A new algorithm for pedestrian detection,32.0438284,118.7788631,1
Connolly R.,DCU Business School,Dublin,Ireland,2013-12-31,Information privacy concerns and workplace surveillance: A case of differing perspectives,53.3493795,-6.2605593,0
Zeng Y.,Southwest Jiaotong University,Chengdu,China,2013-12-16,Coordinated development of port and urban economy - Tianjin as a case study,30.6598628,104.0633717,1
Chung Y.F.,Tunghai University,Taichung,Taiwan,2013-12-12,Design of a wireless sensor network platform for tele-homecare,24.163162,120.6478282,1
Luo D.,University of Electronic Science and Technology of China,Chengdu,China,2013-12-16,Reliability optimization for redundant Flight Control System based on genetic algorithm,30.6598628,104.0633717,1
Dai Z.,National University of Defense Technology China,Changsha,China,2013-12-16,Light-weight resource leak testing based on finalisers,28.1450774,113.2384362,1
Sadeghlo B.,University of Toronto,Toronto,Canada,2013-12-01,Enhanced electrode design for peripheral nerve recording,43.6534817,-79.3839347,2
Xu K.,Fudan University,Shanghai,China,2013-12-16,A multi-stage area saliency detection model,31.2312707,121.4700152,1
Yang J.,Zhejiang Institute of Communications,Hangzhou,China,2013-12-16,Road traffic safety prediction based on improved SVM,30.2489634,120.2052342,1
Ho C.H.,Purdue University,West Lafayette,United States,2013-12-31,A physics-based statistical model for reliability of STT-MRAM considering oxide variability,40.4258686,-86.9080655,2
Qian R.,Academy of Armored Force Engineering China,Beijing,China,2013-12-16,Comprehensive effect of land transportation environmental conditions on traffic safety,40.190632,116.412144,1
Malainou A.,"National Centre for Scientific Research ""DEMOKRITOS""",Athens,Greece,2013-12-19,Plasma-assisted nanoscale protein patterning on si substrates via colloidal lithography,37.9755648,23.7348324,0
Yao J.,Yanshan University,Qinhuangdao,China,2013-12-26,Complete stiffness model and micro-displacement analysis for large radiotelescopeantenna subreflector adjusting mechanism,39.9395724,119.5894129,1
Satake H.,Suntory Foundation for Life Sciences,Kyoto,Japan,2013-12-04,Recent advances in the metabolic engineering of lignan biosynthesis pathways for the production of transgenic plant-based foods and supplements,35.021041,135.7556075,1
Moro F.,Associazione EURATOM-ENEA sulla Fusione,Frascati,Italy,2013-12-23,Applications of McCad for the automatic generation of MCNP 3D models in fusion neutronics,41.8082452,12.6803684,0
Fang J.,The University of British Columbia,Vancouver,Canada,2013-12-19,Forced protein unfolding leads to highly elastic and tough protein hydrogels,49.2608724,-123.113952,4
Hsu S.H.,"University of Michigan, Ann Arbor",Ann Arbor,United States,2013-12-07,Investigation of a method for generating synthetic CT models from MRI scans of the head and neck for radiation therapy,42.2813722,-83.7484616,2
Muhammad Z.,Universiti Teknologi MARA,Shah Alam,Malaysia,2013-12-31,Online tuning PID using fuzzy logic controller with self-tuning method,3.0739429,101.5185278,7
Da Silva L.,Universidade Federal do Rio Grande do Norte,Natal,Brazil,2013-12-27,"Clustering, noise reduction and visualization using features extracted from the self-organizing map",-5.805398,-35.2080905,10
Liang H.,Central South University,Changsha,China,2013-12-16,Optimization scheduling of elevators based on passenger behavior,28.1450774,113.2384362,1
Cao M.,Wuhan Polytechnic University,Wuhan,China,2013-12-27,Pixel measurement for cracks in concrete construction,30.5951051,114.2999353,1
Yin C.,University of Electronic Science and Technology of China,Chengdu,China,2013-12-16,Applying FAHP to safety and risk assessment of CNC spindle system based on Hilbert space,30.6598628,104.0633717,1
Xu S.,Unit 63880 of PLA,Unknown,China,2013-12-16,A methodology for test suite optimization based on testing requirement,37.6955832,93.5275125,15
Singh M.,National Renewable Energy Laboratory,Golden,United States,2013-12-31,Simulation tool to assess mechanical and electrical stresses on wind turbine generators,39.7546349,-105.22058,2
Saffarian M.,University of Toronto,Toronto,Canada,2013-12-13,Improving perceived fairness of task assignments in cardiovascular intensive nursing care unit with simple queuing mechanism,43.6534817,-79.3839347,2
Deng W.,Xinjiang Medical University,Urumqi,China,2013-12-09,MRI-monitored early revascularization of bone morphogenetic protein-2/allograft,43.8244074,87.6139038,-1
