author_name,affiliation,city,country,publication_date,title,latitude,longitude,cluster
Cui C.,Dalian Maritime University,Dalian,China,2017-12-01,Nonlinear numerical analyses of a fabricated connection of concrete-filled steel column to steel beam under low-reversed cyclic loading,39.740278,122.255833,2
Cui C.,University of Birmingham,Birmingham,United Kingdom,2017-12-01,Nonlinear numerical analyses of a fabricated connection of concrete-filled steel column to steel beam under low-reversed cyclic loading,52.4796992,-1.9026911,0
Chen K.,Southeast University,Nanjing,China,2017-12-01,Research on base isolation for seismic retrofitting of adjacent structures connected with a large floor,32.0438284,118.7788631,2
Li X.,Changzhou University,Changzhou,China,2017-12-01,"Reservoir characteristics and three-dimensional architectural structure of a complex fault-block reservoir, Beach Area, China",31.8122623,119.9691539,2
Kumar M.,Indian Institute of Technology Kharagpur,Kharagpur,India,2017-12-01,Hairy root culture of Nicotiana tabacum (Tobacco) as a platform for gene manipulation of secondary metabolism,22.34309,87.3012875,3
Hanafy M.S.,National Research Centre,Giza,Egypt,2017-12-01,Production of indole alkaloids in Catharanthus roseus L. Hairy root cultures,29.9870753,31.2118063,0
Xiao T.,Wuhan University,Wuhan,China,2017-12-01,Probabilistic stratification modeling in geotechnical site characterization,30.5951051,114.2999353,2
Sheng X.,Central South University,Changsha,China,2017-12-01,Experimental study on fatigue behavior of high strength steel bars connected by flash butt welding in railway engineering,28.1450774,113.2384362,2
Sun B.,Beihang University,Beijing,China,2017-12-01,Numerical simulation of discrete holes supersonic gaseous film cooling,40.190632,116.412144,2
Leshukov A.Y.,N.A. Dollezhal Research and Development Institute of Power Engineering,Moscow,Russian Federation,2017-12-01,"Design, Manufacture, and Experimental Serviceability Validation of ITER Blanket Components",55.625578,37.6063916,0
Yu H.,Aero Engine Corporation of China,Beijing,China,2017-12-01,Design of key part on turbine disk using multi-arcs method and multivariable optimization,40.190632,116.412144,2
Ivanov A.S.,"National Research Centre ""Kurchatov Institute""",Moscow,Russian Federation,2017-12-01,Analysis of the Range of Applicability of Thermodynamic Calculations in the Engineering of Nitride Fuel Elements,55.625578,37.6063916,0
Lizorkin M.,"National Research Centre ""Kurchatov Institute""",Moscow,Russian Federation,2017-12-01,Engineering Margin Factors Used in the Design of the VVER Fuel Cycles,55.625578,37.6063916,0
Aleksandrova I.V.,P.N. Lebedev Physical Institute of the Russian Academy of Sciences,Moscow,Russian Federation,2017-12-01,Cryogenic Hydrogen Fuel for Controlled Inertial Confinement Fusion (Cryogenic Target Factory Concept Based on FST-Layering Method),55.625578,37.6063916,0
Longhi S.,Politecnico di Milano,Milan,Italy,2017-12-01,Parity-time symmetry meets photonics: A new twist in non-Hermitian optics,45.4641943,9.1896346,0
Longhi S.,Consiglio Nazionale delle Ricerche,Rome,Italy,2017-12-01,Parity-time symmetry meets photonics: A new twist in non-Hermitian optics,41.8933203,12.4829321,0
Li G.,Tongji University,Shanghai,China,2017-12-01,State-of-the-art and development trend of fire safety research on steel structures,31.2312707,121.4700152,2
Hu X.,Southwest Jiaotong University,Chengdu,China,2017-12-01,Model test of new-type support structure for segment lining combined with compressible ceramic,30.6598628,104.0633717,2
Tsibulskiy V.,"National Research Centre ""Kurchatov Institute""",Moscow,Russian Federation,2017-12-01,Advantages of Production of New Fissionable Nuclides for the Nuclear Power Industry in Hybrid Fusion-Fission Reactors,55.625578,37.6063916,0
Wei D.,Beihang University,Beijing,China,2017-12-01,Application of θ projection method in analysis of creep deformation of turbine disc,40.190632,116.412144,2
Strelkov V.,"National Research Centre ""Kurchatov Institute""",Moscow,Russian Federation,2017-12-01,Thermonuclear Power Engineering: 60 Years of Research. What Comes Next?,55.625578,37.6063916,0
Marshalkin V.,All-Russian Research Institute of Experimental Physics,Sarov,Russian Federation,2017-12-01,Natural Transmutation of Actinides via the Fission Reaction in the Closed Thorium–Uranium–Plutonium Fuel Cycle,54.9391673,43.3268812,0
Li Y.,Chongqing University,Chongqing,China,2017-12-01,Buckling &amp; post-buckling analysis of arches based on rigid body rule and GDC method,30.05518,107.8748712,2
Zhou P.,Southwest Jiaotong University,Chengdu,China,2017-12-01,Stability and sub-classification study on the tunnel surrounding rock of Xigeda strata considering the influence of moisture content,30.6598628,104.0633717,2
Zhou Y.,Guangzhou University,Guangzhou,China,2017-12-01,Experimental study on hysteretic performance of steel-plate assembled buckling-restrained braces with different constructional details,23.1301964,113.2592945,2
Jaiswal S.,Asia University,Taichung,Taiwan,2017-12-01,Investigation of ruggedness failure and uis performance improvement by using drain engineering technique in UHV-JFET,24.163162,120.6478282,2
Parajeles M.J.,Universidad de Costa Rica,San Jose,Costa Rica,2017-12-01,Assessing the performance of smart inverters in large-scale distribution networks with PV systems,9.9325427,-84.0795782,-1
Petrov S.Y.,Ioffe Institute,Saint Petersburg,Russian Federation,2017-12-01,Design Features of the Neutral Particle Diagnostic System for the ITER Tokamak,59.9606739,30.1586551,0
Nagamune T.,The University of Tokyo,Tokyo,Japan,2017-12-01,Biomolecular engineering for nanobio/bionanotechnology,35.6768601,139.7638947,2
Laptev I.A.,State Research Institute of Genetics and Selection of Industrial Microorganisms of NRC «Kurchatov Institute»,Moscow,Russian Federation,2017-12-01,The piggyBac Transposon as a Tool in Genetic Engineering,55.625578,37.6063916,0
Golubeva L.I.,The Closed Joint-Stock Company Ajinomoto-Genetika,Moscow,Russian Federation,2017-12-01,Metabolic Flux Analysis using <sup>13</sup>C Isotopes: III. Significance for Systems Biology and Metabolic Engineering,55.625578,37.6063916,0
Veitía M.S.I.,Conservatoire National des Arts et Metiers,Paris,France,2017-12-01,New experimental and computational tools for drug discovery: From chemistry to biology. part-III,48.8588897,2.3200410217200766,0
Riesch J.,Max Planck Institute for Plasma Physics,Garching bei Munchen,Germany,2017-12-01,Tensile behaviour of drawn tungsten wire used in tungsten fibre-reinforced tungsten composites,48.2513878,11.6509662,0
Dharampuriya P.R.,Harvard Stem Cell Institute,Cambridge,United States,2017-12-01,"Tracking the origin, development, and differentiation of hematopoietic stem cells",42.3656347,-71.1040018,1
Dharampuriya P.R.,Brigham and Women's Hospital,Boston,United States,2017-12-01,"Tracking the origin, development, and differentiation of hematopoietic stem cells",42.3554334,-71.060511,1
Zhao L.,College of Engineering and Polymer Science,Akron,United States,2017-12-01,A generalized finite difference method for solving fokker-planck-kolmogorov equations,41.083064,-81.518485,1
Kim H.,University of Toronto,Toronto,Canada,2017-12-01,Realizing Haldane model in Fe-based honeycomb ferromagnetic insulators,43.6534817,-79.3839347,1
Usaborisut P.,"Kasetsart University, Kamphaeng Saen Campus",Kamphaeng Saen,Thailand,2017-12-01,Development and evaluation of a pulling-type mechanical weeder for paddy fields,14.0026158,99.990904,12
Chen J.,School of Engineering,"Washington, D.C.",United States,2017-12-01,Home-based therapy after stroke using the hand spring operated movement enhancer (HandSOME),38.8950368,-77.0365427,1
Chen J.,National Rehabilitation Hospital,"Washington, D.C.",United States,2017-12-01,Home-based therapy after stroke using the hand spring operated movement enhancer (HandSOME),38.8950368,-77.0365427,1
Chen J.,NIH Clinical Center (CC),Bethesda,United States,2017-12-01,Home-based therapy after stroke using the hand spring operated movement enhancer (HandSOME),38.9846816,-77.0942447,1
Lisitsyn S.A.,Southern Federal University,Rostov-on-Don,Russian Federation,2017-12-01,Study of Ion Beam Including Deposition Modes of Platinum Nanosized Structures Using by Focused Ion Beams,47.2610441,39.72490856518773,0
Farah I.,The Somali Academy,Nairobi,Kenya,2017-12-01,Engineering Peace in Somalia: A Call for a Re-examination of the Somali Peace Processes,-1.2832533,36.8172449,-1
Osipov V.I.,Sergeev Institute of Environmental Geoscience RAS,Moscow,Russian Federation,2017-12-01,"Hydrogeomechanical Conditions of Karst Sinkhole Formation in the Area of Potassium Mines in Berezniki T., Perm Krai",55.625578,37.6063916,0
Huang H.,Fuzhou University,Fuzhou,China,2017-12-01,Design of semi-physical simulation platform for hydraulic system of working device of excavator,26.0774954,119.2918215,2
Bachurina S.S.,Plekhanov Russian University of Economics,Moscow,Russian Federation,2017-12-01,Geoecological Aspects of the Development of a Regional Model of Spatial Planning: Case Study of Moscow,55.625578,37.6063916,0
Yu D.,University of Shanghai for Science and Technology,Shanghai,China,2017-12-01,Kinematic calibration of super-length journey parallel robots for spacecraft docking motion simulation platform,31.2312707,121.4700152,2
Jäger W.S.,"Department of Hydraulic Engineering, TU Delft",Delft,Netherlands,2017-12-01,A vine-copula model for time series of significant wave heights and mean zero-crossing periods in the north sea,52.0114017,4.35839,0
Tohidi F.,"Islamic Azad University, Shiraz Branch",Shiraz,Iran,2017-12-01,Construction and production of HIV-VLP harboring MPER-V3 for potential vaccine study,29.6060218,52.5378041,0
Tohidi F.,"Islamic Azad University, Science and Research Branch",Tehran,Iran,2017-12-01,Construction and production of HIV-VLP harboring MPER-V3 for potential vaccine study,35.6892523,51.3896004,0
Dashko R.,Saint Petersburg Mining University,Saint Petersburg,Russian Federation,2017-12-01,Improving Approaches to Estimating Hydrogeological Investigations as a Part of Engineering Survey in Megacities: Case Study of St. Petersburg,59.9606739,30.1586551,0
Durakovic B.,International University of Sarajevo,Sarajevo,Bosnia and Herzegovina,2017-12-01,"Design of experiments application, concepts, examples: State of the art",43.8519774,18.3866868,0
Plekhanov F.,Kalashnikov Izhevsk State Technical University,Izhevsk,Russian Federation,2017-12-01,Influence of Planetary-Gear Structure on the Load Distribution,56.866557,53.2094166,0
Ren J.,National Defense University,Beijing,China,2017-12-01,Effectiveness prediction of weapon equipment system-of-systems based on deep learning feature transfer,40.190632,116.412144,2
Ren J.,The Institute of Effectiveness Evaluation of Flying Vehicle,Beijing,China,2017-12-01,Effectiveness prediction of weapon equipment system-of-systems based on deep learning feature transfer,40.190632,116.412144,2
Pachla H.,ul. Lecha 16,Krakow,Poland,2017-12-01,Experimental Verification of Integrity of Low-Pressure Injection Piles Structure - Pile Internal Capacity,50.0469432,19.997153435836697,0
Wang Y.,Northwestern Polytechnical University,Xi'an,China,2017-12-01,Peaking-free disturbance observer-based sliding-mode guidance law,34.261004,108.9423363,2
Boda A.,Bhabha Atomic Research Centre,Mumbai,India,2017-12-01,Molecular engineering of functionalized crown ether resins for the isotopic enrichment of gadolinium: From computer to column chromatography,19.08157715,72.88662753964906,3
Pasik T.,Szkola Glówna Gospodarstwa Wiejskiego w Warszawie,Warsaw,Poland,2017-12-01,Locating Critical Circular and Unconstrained Failure Surface in Slope Stability Analysis with Tailored Genetic Algorithm,52.2319581,21.0067249,0
Wyjadłowski M.,Politechnika Wrocławska,Wroclaw,Poland,2017-12-01,Methodology of Dynamic Monitoring of Structures in the Vicinity of Hydrotechnical Works - Selected Case Studies,51.1089776,17.0326689,0
Li J.,Henan University,Kaifeng,China,2017-12-01,Measurement of evidence conflict based on Einstein operator,34.604167,114.497222,2
Duszyński R.,Gdańsk University of Technology,Gdansk,Poland,2017-12-01,New Experiences in Dike Construction with Soil-Ash Composites and Fine-Grained Dredged Materials,54.42880315,18.79832701217957,0
Ivanov A.S.,Bauman Moscow State Technical University,Moscow,Russian Federation,2017-12-01,Classification and Calculation of Drive Loads,55.625578,37.6063916,0
Muszyński Z.,Politechnika Wrocławska,Wroclaw,Poland,2017-12-01,Evaluation of Terrestrial Laser Scanner Accuracy in the Control of Hydrotechnical Structures,51.1089776,17.0326689,0
Wałȩga A.,Uniwersytet Rolniczy im. Hugona Kołłątaja w Krakowie,Krakow,Poland,2017-12-01,The Use of Asymptotic Functions for Determining Empirical Values of CN Parameter in Selected Catchments of Variable Land Cover,50.0469432,19.997153435836697,0
Peng W.,Beihang University,Beijing,China,2017-12-01,EUGF analysis of reliability of MSS containing hybrid uncertainties,40.190632,116.412144,2
Kudryashov B.,Bauman Moscow State Technical University,Moscow,Russian Federation,2017-12-01,Large-Amplitude Ultrasound Systems,55.625578,37.6063916,0
Graddy-Reed A.,University of Southern California,Los Angeles,United States,2017-12-01,Influences of academic institutional factors on R &amp; D funding for graduate students,34.0536909,-118.242766,1
Cheng X.,Lanzhou University of Technology,Lanzhou,China,2017-12-01,Calculation models and stability of composite foundation treated with compaction piles,36.474436,103.733224,2
Li L.P.,Shandong University,Jinan,China,2017-12-01,Numerical analysis and fluid-solid coupling model test of filling-type fracture water inrush and mud gush,36.6519754,117.1138479,2
Li L.P.,South China University of Technology,Guangzhou,China,2017-12-01,Numerical analysis and fluid-solid coupling model test of filling-type fracture water inrush and mud gush,23.1301964,113.2592945,2
Haeri H.,Islamic Azad University,Tehran,Iran,2017-12-01,Experimental and numerical investigation of the effect of sample shapes on point load index,35.6892523,51.3896004,0
Piedrahita J.A.,NC State University,Raleigh,United States,2017-12-01,Animal Models in Tissue Engineering. Part II,35.7803977,-78.6390989,1
De La Vega I.,CENTRUM PUCP Escuela de Negocios,Lima,Peru,2017-12-01,The intention of university students to emigrate. Comparative study in four Venezuelan Universities,-12.0621065,-77.0365256,20
De La Vega I.,Universidad Central de Venezuela,Caracas,Venezuela,2017-12-01,The intention of university students to emigrate. Comparative study in four Venezuelan Universities,10.5060934,-66.9146008,-1
Zhang L.,Dalian University of Technology,Dalian,China,2017-12-01,A knowledge fusion method considering the fuzziness of knowledge for emergency decision,39.740278,122.255833,2
Sugimura Y.,Heinrich-Heine-Universität Düsseldorf,Dusseldorf,Germany,2017-12-01,A Rat Model for the in Vivo Assessment of Biological and Tissue-Engineered Valvular and Vascular Grafts,51.2254018,6.7763137,0
Theodoridis K.,Hannover Medical School,Hannover,Germany,2017-12-01,Six-Year-Old Sheep as a Clinically Relevant Large Animal Model for Aortic Valve Replacement Using Tissue-Engineered Grafts Based on Decellularized Allogenic Matrix,52.3744779,9.7385532,0
Murphy M.P.,Stanford University School of Medicine,Stanford,United States,2017-12-01,Calvarial Defects: Cell-Based Reconstructive Strategies in the Murine Model,37.427467,-122.1702445,1
Berndt S.,Hôpitaux Universitaires de Genève,Geneva,Switzerland,2017-12-01,Microcomputed Tomography Technique for in Vivo Three-Dimensional Fat Tissue Volume Evaluation after Polymer Injection,46.2017559,6.1466014,0
Caballero M.,Cincinnati Children's Hospital Medical Center,Cincinnati,United States,2017-12-01,Tissue Engineering Strategies to Improve Osteogenesis in the Juvenile Swine Alveolar Cleft Model,39.1014537,-84.5124602,1
Williams D.,Wake Forest University School of Medicine,Winston Salem,United States,2017-12-01,A Paradigm for the Evaluation of Tissue-Engineering Biomaterials and Templates,36.0998131,-80.2440518,1
Castañeda A.,Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional,Mexico,Mexico,2017-12-01,The study of functions through movement situations using the iPad tablet,19.4326296,-99.1331785,11
Castañeda A.,Centro de Investigacion en Ciencia Aplicada y Tecnologia Avanzada,Mexico,Mexico,2017-12-01,The study of functions through movement situations using the iPad tablet,19.4326296,-99.1331785,11
Birkenfeld F.,Universitätsklinikum Schleswig-Holstein Campus Kiel,Kiel,Germany,2017-12-01,Endocultivation of Scaffolds with Recombinant Human Bone Morphogenetic Protein-2 and VEGF<inf>165</inf> in the Omentum Majus in a Rabbit Model,54.3227085,10.135555,0
Moreno-Jiménez I.,"University of Southampton, Faculty of Medicine",Southampton,United Kingdom,2017-12-01,The Chorioallantoic Membrane Assay for Biomaterial Testing in Tissue Engineering: A Short-Term in Vivo Preclinical Model,50.9025349,-1.404189,0
Meinert C.,Queensland University of Technology,Brisbane,Australia,2017-12-01,A novel bioreactor system for biaxial mechanical loading enhances the properties of tissue-engineered human cartilage,-27.4689682,153.0234991,22
Liguori G.R.,Universidade de São Paulo,Sao Paulo,Brazil,2017-12-01,"Ethical Issues in the Use of Animal Models for Tissue Engineering: Reflections on Legal Aspects, Moral Theory, Three Rs Strategies, and Harm'Benefit Analysis",-23.5506507,-46.6333824,8
Liguori G.R.,Universitair Medisch Centrum Groningen,Groningen,Netherlands,2017-12-01,"Ethical Issues in the Use of Animal Models for Tissue Engineering: Reflections on Legal Aspects, Moral Theory, Three Rs Strategies, and Harm'Benefit Analysis",53.2190652,6.5680077,0
Fawzy El-Sayed K.M.,Faculty of Dentistry,Cairo,Egypt,2017-12-01,Animal Models for Periodontal Tissue Engineering: A Knowledge-Generating Process,30.0443879,31.2357257,0
Fawzy El-Sayed K.M.,Christian-Albrechts-Universität zu Kiel,Kiel,Germany,2017-12-01,Animal Models for Periodontal Tissue Engineering: A Knowledge-Generating Process,54.3227085,10.135555,0
Brzezinski A.,Rutgers Biomedical and Health Sciences,Newark,United States,2017-12-01,"The Ovine Model for Meniscus Tissue Engineering: Considerations of Anatomy, Function, Implantation, and Evaluation",40.735657,-74.1723667,1
Huang Y.,South China University of Technology,Guangzhou,China,2017-12-01,Recombineering using RecET in Corynebacterium glutamicum ATCC14067 via a self-excisable cassette,23.1301964,113.2592945,2
Singh M.M.,KU Leuven,Leuven,Belgium,2017-12-01,Utilising building component data from BIM for formwork planning,50.879202,4.7011675,0
Zuo Z.,University of North Texas Health Science Center at Fort Worth,Fort Worth,United States,2017-12-01,Structure and Dynamics of Cas9 HNH Domain Catalytic State,32.753177,-97.3327459,1
Osipov V.S.,Samara State Technical University,Samara,Russian Federation,2017-12-01,On the Determination of the Parameters of the Equivalent Circuit of Three-Phase Induction Motors,53.2194648,50.2039316,0
Rosenblatt A.,Weizmann Institute of Science Israel,Rehovot,Israel,2017-12-01,Transmission of heat modes across a potential barrier,31.8952532,34.8105616,0
Farooq M.A.,National Institute of Technology Srinagar,Srinagar,India,2017-12-01,Use of reclaimed asphalt pavement (RAP) in warm mix asphalt (WMA) pavements: a review,34.0747444,74.8204443,3
Maksimova M.,Saint Petersburg State Marine Technical University,Saint Petersburg,Russian Federation,2017-12-01,An Algorithm for Determining the Technical Condition of an Electric Machine,59.9606739,30.1586551,0
Lees A.S.,Geofem Ltd,Nicosia,Cyprus,2017-12-01,Use of geotechnical numerical methods with Eurocode 7,35.1746503,33.3638783,0
Huang R.L.,Shanghai Jiao Tong University School of Medicine,Shanghai,China,2017-12-01,Prefabrication of a functional bone graft with a pedicled periosteal flap as an in vivo bioreactor,31.2312707,121.4700152,2
Walker G.,Arup Group Limited,London,United Kingdom,2017-12-01,Non-linear analysis of concrete structures: A practical design approach to Eurocode,51.5074456,-0.1277653,0
Glon M.,The Ohio State University,Columbus,United States,2017-12-01,An observation of the use of devil crayfish (Cambarus cf. diogenes) burrows as brooding habitat by Eastern cicada killer wasps (Sphecius speciosus),39.9622601,-83.0007065,1
Oyegbile B.O.,"Federal University, Oye-Ekiti",Oye-Ekiti,Nigeria,2017-12-01,Applications of geosynthetic membranes in soil stabilization and coastal defence structures,7.88053585,5.337534402902156,17
Oyegbile B.O.,University of Cape Town,Cape Town,South Africa,2017-12-01,Applications of geosynthetic membranes in soil stabilization and coastal defence structures,-33.9288301,18.4172197,-1
Ludwig P.M.,James Madison University,Harrisonburg,United States,2017-12-01,"Student learning outcomes from a pilot medical innovations course with nursing, engineering, and biology undergraduate students",38.4493315,-78.8688833,1
Cho C.H.,Korea Advanced Institute of Science and Technology,Daejeon,South Korea,2017-12-01,Assembly of hydrogel units for 3D microenvironment in a poly(dimethylsiloxane) channel,36.3497007,127.3849016,2
Li J.,Changchun University of Science and Technology,Changchun,China,2017-12-01,Discrete phase numerical analysis of servo valve nozzle,43.8844201,125.3180998,2
Dave V.,Banasthali Vidyapith,Vanasthali,India,2017-12-01,Lipid-polymer hybrid nanoparticles: Development &amp; statistical optimization of norfloxacin for topical drug delivery system,26.4063103,75.8600789,3
Katsioloudis P.,Old Dominion University,Norfolk,United States,2017-12-01,Use of virtual reality head-mounted displays for engineering technology students and implications on spatial visualization,36.8493695,-76.2899539,1
Ernst J.V.,Virginia Polytechnic Institute and State University,Blacksburg,United States,2017-12-01,Factors of spatial visualization: An analysis of the PSVT:R,37.2296566,-80.4136767,1
Ali Z.,National Institute of Technology Patna,Patna,India,2017-12-01,The necessity of teaching sustainable development through English language teaching,25.6093239,85.1235252,3
Zhdanov O.N.,Reshetnev Siberian State University of Science and Technology,Krasnoyarsk,Russian Federation,2017-12-01,Extending Nyberg construction on Galois fields of odd characteristic,56.0091173,92.872586,4
Zhang D.B.,Beijing Computational Science Research Center,Beijing,China,2017-12-01,Inhomogeneous strain-induced half-metallicity in bent zigzag graphene nanoribbons,40.190632,116.412144,2
Qian P.,Tsinghua University,Beijing,China,2017-12-01,Permeability of porous material with different crack distributions,40.190632,116.412144,2
Zhou Y.,Key Laboratory of Road and Traffic Engineering of the State Ministry of Education,Shanghai,China,2017-12-01,Low-Temperature Performance of Polyphosphoric Acid Composite Modified Asphalt,31.2312707,121.4700152,2
Zhou Y.,Shandong Jianzhu University,Jinan,China,2017-12-01,Low-Temperature Performance of Polyphosphoric Acid Composite Modified Asphalt,36.6519754,117.1138479,2
Ahmadpour F.,National Institute for Genetic Engineering and Biotechnology Iran,Tehran,Iran,2017-12-01,Development of an asporogenic Bacillus cereus strain to improve keratinase production in exponential phase by switching sigmaH on and sigmaF off,35.6892523,51.3896004,0
Zheng S.,Chongqing Jiaotong University,Chongqing,China,2017-12-01,Effect of Polymer Latex on Rheological Properties of Cement Mortar,30.05518,107.8748712,2
Zheng S.,National Engineering Laboratory for Surface Transportation Weather Impacts Prevention,Kunming,China,2017-12-01,Effect of Polymer Latex on Rheological Properties of Cement Mortar,25.0363006,102.7086139,2
Chen R.P.,Hunan University,Changsha,China,2017-12-01,Influence of excavation on exist metro shield tunnel and control measures,28.1450774,113.2384362,2
Chen R.P.,Zhejiang University,Hangzhou,China,2017-12-01,Influence of excavation on exist metro shield tunnel and control measures,30.2489634,120.2052342,2
Chang R.,Chang'an University,Xi'an,China,2017-12-01,Rheological Properties and Aging Mechanism of Rubber Crumb Composite RET Modified Asphalt before and after Aging,34.261004,108.9423363,2
de La Puerta J.G.,Universidad de Deusto,Bilbao,Spain,2017-12-01,Using Dalvik opcodes for malware detection on android,43.2630018,-2.9350039,0
Lei B.,Beijing University of Technology,Beijing,China,2017-12-01,Theoretical analyses of pressure losses in organic Rankine cycles,40.190632,116.412144,2
Kouskoulas D.M.,Tel Aviv University,Tel Aviv-Yafo,Israel,2017-12-01,Effects of dual wavenumber dispersion solutions on a nonlinear monochromatic wave-current field,32.0852997,34.7818064,0
Han J.,Northwest A&amp;F University,Yangling,China,2017-12-01,Combined effects of multiple large-scale hydraulic engineering on water stages in the middle Yangtze River,31.7574228,105.7158051,2
Han J.,Wuhan University,Wuhan,China,2017-12-01,Combined effects of multiple large-scale hydraulic engineering on water stages in the middle Yangtze River,30.5951051,114.2999353,2
Cavallo E.,Consejo Nacional de Investigaciones Científicas y Técnicas,Buenos Aires,Argentina,2017-12-01,Yarrowia lipolytica: A model yeast for citric acid production,-34.6083696,-58.4440583,8
Cavallo E.,Universidad de Buenos Aires,Buenos Aires,Argentina,2017-12-01,Yarrowia lipolytica: A model yeast for citric acid production,-34.6083696,-58.4440583,8
Mans R.,Delft University of Technology,Delft,Netherlands,2017-12-01,A CRISPR/Cas9-based exploration into the elusive mechanism for lactate export in Saccharomyces cerevisiae,52.0114017,4.35839,0
Chen H.,Southwest Jiaotong University,Chengdu,China,2017-12-01,Unified ring-compression model for determining tensile properties of tubular materials,30.6598628,104.0633717,2
Boone R.B.,Colorado State University,Fort Collins,United States,2017-12-01,Evolutionary computation in zoology and ecology,40.5871782,-105.0770113,1
Zhang Y.,Beijing University of Chemical Technology,Beijing,China,2017-12-01,"Engineering yeast metabolism for production of terpenoids for use as perfume ingredients, pharmaceuticals and biofuels",40.190632,116.412144,2
Yang X.,Jiangsu Hydraulic Research Institute,Nanjing,China,2017-12-01,"A combined numerical-experimental approach to analyze cross flow problems in the entrance channel: A case study of Lanshan Port, China",32.0438284,118.7788631,2
Chen H.,Southwest University of Science and Technology,Mianyang,China,2017-12-01,"Self-Assembly of Alkylammonium Chains on Montmorillonite: Effect of Interlayer Cations, CEC, and Chain Length",31.4602714,104.7160723,2
Borodina I.,The Novo Nordisk Foundation Center for Biosustainability,Lyngby,Denmark,2017-12-01,Editorial: Yeast cell factories for production of fuels and chemicals,55.7718649,12.5051413,0
Liu B.N.,National Medical Products Administration,Beijing,China,2017-12-01,Research and development of innovative antibody-based drugs,40.190632,116.412144,2
Jain T.,Computational Biology,Palo Alto,United States,2017-12-01,Prediction of delayed retention of antibodies in hydrophobic interaction chromatography from sequence using machine learning,37.4443293,-122.1598465,1
Haellman V.,ETH Zürich,Zurich,Switzerland,2017-12-01,Synthetic biology – Engineering cell-based biomedical devices,47.3744489,8.5410422,0
Muldoon J.J.,Robert R. McCormick School of Engineering and Applied Science,Evanston,United States,2017-12-01,Building with intent: Technologies and principles for engineering mammalian cell-based therapies to sense and respond,42.0470043,-87.6846053,1
Muldoon J.J.,Northwestern University,Evanston,United States,2017-12-01,Building with intent: Technologies and principles for engineering mammalian cell-based therapies to sense and respond,42.0470043,-87.6846053,1
Astuty S.W.,Universitas Indonesia,Depok,Indonesia,2017-12-01,Evaluation of regenerative therapy using cell sheet through cementum protein-1 expression on macaca nemestrina,-6.40719,106.8158371,6
Ahmad A.,Universiti Teknologi MARA,Shah Alam,Malaysia,2017-12-01,Worker safety improvement at paper pleating production line using poka-yoke concept - A case study in automotive industry,3.0739429,101.5185278,7
Shi L.,University of Chinese Academy of Sciences,Beijing,China,2017-12-01,Design and effective synthesis methods for high-performance polymer semiconductors in organic field-effect transistors,40.190632,116.412144,2
Shi L.,Institute of Chemistry Chinese Academy of Sciences,Beijing,China,2017-12-01,Design and effective synthesis methods for high-performance polymer semiconductors in organic field-effect transistors,40.190632,116.412144,2
Kolosov M.P.,NPP Geofizika-Kosmos,Moscow,Russian Federation,2017-12-01,Optical systems of modern static spacecraft-orientation devices,55.625578,37.6063916,0
Zverev V.,"Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO",Saint Petersburg,Russian Federation,2017-12-01,Method for designing an optical system for a three-mirror flat-field anastigmat,59.9606739,30.1586551,0
Indrani D.J.,Universitas Indonesia,Depok,Indonesia,2017-12-01,Preparation and characterization of porous hydroxyapatite and alginate composite scaffolds for bone tissue engineering,-6.40719,106.8158371,6
Abdul Rahim P.S.,Universiti Tun Hussein Onn Malaysia,Batu Pahat,Malaysia,2017-12-01,The effect of Nickel Oxide (NiO) compositions in consolidation of silica-nickel oxide (SiO<inf>2</inf>-NiO) foams using replication method,1.933333,103.0,7
Dewi T.K.,Universitas Indonesia,Depok,Indonesia,2017-12-01,Toxicity analysis of crab shell chitosan arginylglycylaspartic acid scaffold membrane and its effect on human dental pulp cell viability,-6.40719,106.8158371,6
Rashid H.,Universiti Teknologi MARA,Shah Alam,Malaysia,2017-12-01,Motorcyclists' prolonged riding simulation: The setup and procedures,3.0739429,101.5185278,7
Bansod P.V.,Indian Institute of Technology Kharagpur,Kharagpur,India,2017-12-01,Improvement of the sound absorption performance of jute felt-based sound absorbers using micro-perforated panels,22.34309,87.3012875,3
Sun L.,Huazhong University of Science and Technology,Wuhan,China,2017-12-01,Active vibration control of a conical shell using piezoelectric ceramics,30.5951051,114.2999353,2
Maffi I.,Université de Lausanne (UNIL),Lausanne,Switzerland,2017-12-01,Family life in Tunisia after the revolution of 2011: Two women and two men in a changing time,46.5218269,6.6327025,0
Tunji-Olayeni P.F.,Covenant University,Ota,Nigeria,2017-12-01,Work-life balance of women in male dominated fields,7.95,4.8,17
Renzi C.,Università degli Studi di Modena e Reggio Emilia,Modena,Italy,2017-12-01,Decision-making methods in engineering design: a designer-oriented approach,44.5384728,10.93596087053074,0
Chen E.W.,Hefei University of Technology,Hefei,China,2017-12-01,Vibration dissipation of an axially traveling string with boundary damping,31.8665676,117.281428,2
Chen Y.,Beijing University of Technology,Beijing,China,2017-12-01,Simplified calculation method for transverse seismic response of aqueducts considering fluid-structure interaction,40.190632,116.412144,2
